csvdate,nav
2022-04-08,21.8
2022-04-11,21.33
2022-04-12,21.21
2022-04-13,21.43
2022-04-14,21.54
2022-04-19,20.89
2022-04-20,21.06
2022-04-21,21.03
2022-04-22,20.74
2022-04-25,20.28
2022-04-26,20.48
2022-04-27,20.19
2022-04-28,20.28
2022-04-29,20.76
2022-05-06,19.97
2022-05-10,19.52
2022-05-11,19.69
2022-05-12,19.29
2022-05-13,19.6
2022-05-16,19.77
2022-05-17,20.1
2022-05-18,20.32
2022-05-19,19.94
2022-05-20,20.27
2022-05-23,20.28
2022-05-24,20.02
2022-05-25,20.0
2022-05-26,19.92
2022-05-27,20.28
2022-05-30,20.8
2022-05-31,20.9
2022-06-01,20.8
2022-06-02,20.58
2022-06-06,20.84
2022-06-07,20.64
2022-06-08,20.89
2022-06-09,20.76
2022-06-10,20.42
2022-06-13,19.73
2022-06-14,19.54
2022-06-15,19.43
2022-06-16,19.43
2022-06-17,19.18
2022-06-20,19.24
2022-06-21,19.51
2022-06-22,19.21
2022-06-23,19.34
2022-06-24,19.73
2022-06-27,20.03
2022-06-28,20.01
2022-06-29,19.69
2022-06-30,19.47
2022-07-04,19.4
2022-07-05,19.5
2022-07-06,19.4
2022-07-07,19.68
2022-07-08,19.75
2022-07-11,19.52
2022-07-12,19.3
2022-07-13,19.44
2022-07-14,19.41
2022-07-15,19.42
2022-07-18,19.69
2022-07-19,19.65
2022-07-20,20.0
2022-07-21,20.04
2022-07-22,20.14
2022-07-25,19.98
2022-07-26,19.98
2022-07-27,19.96
2022-07-28,20.22
2022-07-29,20.15
2022-08-01,20.3
2022-08-02,20.02
2022-08-03,19.91
2022-08-04,20.2
2022-08-05,20.28
2022-08-08,20.24
2022-08-09,20.18
2022-08-10,20.09
2022-08-11,20.35
2022-08-12,20.46
2022-08-15,20.57
2022-08-16,20.5
2022-08-17,20.52
2022-08-18,20.44
2022-08-19,20.22
2022-08-22,20.03
2022-08-23,19.83
2022-08-24,19.64
2022-08-25,19.97
2022-08-26,20.06
2022-08-29,19.52
2022-08-30,19.66
2022-08-31,19.74
2022-09-01,19.35
2022-09-02,19.25
2022-09-05,19.11
2022-09-06,19.01
2022-09-07,18.72
2022-09-08,18.93
2022-09-09,19.19
2022-09-13,18.86
2022-09-14,18.9
2022-09-15,18.83
2022-09-16,18.57
2022-09-19,18.47
2022-09-20,18.51
2022-09-21,18.22
2022-09-22,18.07
2022-09-23,17.78
2022-09-26,17.51
2022-09-27,17.56
2022-09-28,17.23
2022-09-29,17.29
2022-09-30,17.14
2022-10-11,16.92
2022-10-12,16.86
2022-10-13,16.61
2022-10-14,16.94
2022-10-17,16.8
2022-10-18,17.05
2022-10-19,16.84
2022-10-20,16.71
2022-10-21,16.54
2022-10-24,16.33
2022-10-25,16.4
2022-10-26,16.72
2022-10-27,16.8
2022-10-28,16.42
2022-10-31,16.6
2022-11-01,17.01
2022-11-02,17.14
2022-11-03,16.86
2022-11-04,17.05
2022-11-07,17.39
2022-11-08,17.66
2022-11-09,17.58
2022-11-10,18.09
2022-11-11,18.87
2022-11-14,18.87
2022-11-15,19.27
2022-11-16,19.17
2022-11-17,18.98
2022-11-18,19.01
2022-11-21,18.74
2022-11-22,18.71
2022-11-23,18.88
2022-11-24,19.18
2022-11-25,19.04
2022-11-28,18.83
2022-11-29,19.14
2022-11-30,19.24
2022-12-01,19.7
2022-12-02,19.58
2022-12-05,19.74
2022-12-06,19.54
2022-12-07,19.3
2022-12-08,19.46
2022-12-09,19.78
2022-12-12,19.48
2022-12-13,19.68
2022-12-14,19.91
2022-12-15,19.51
2022-12-16,19.36
2022-12-19,19.27
2022-12-20,19.21
2022-12-21,19.2
2022-12-22,19.39
2022-12-23,19.2
2022-12-28,19.25
2022-12-29,19.23
2022-12-30,19.3
2023-01-03,19.41
2023-01-04,19.5
2023-01-05,19.51
2023-01-06,19.6
2023-01-09,19.95
2023-01-10,19.9
2023-01-11,20.03
2023-01-12,20.2
2023-01-13,20.42
2023-01-16,20.39
2023-01-17,20.43
2023-01-18,20.61
2023-01-19,20.56
2023-01-20,20.6
2023-01-30,21.03
2023-01-31,20.8
2023-02-01,20.97
2023-02-02,21.13
2023-02-03,21.06
2023-02-06,20.56
2023-02-07,20.69
2023-02-08,20.75
2023-02-09,20.87
2023-02-10,20.7
2023-02-13,20.5
2023-02-14,20.6
2023-02-15,20.24
2023-02-16,20.37
2023-02-17,20.04
2023-02-20,20.17
2023-02-21,19.97
2023-02-22,19.68
2023-02-23,19.71
2023-02-24,19.52
2023-02-27,19.47
2023-02-28,19.45
2023-03-01,19.69
2023-03-02,19.58
2023-03-03,19.75
2023-03-06,19.94
2023-03-07,19.81
2023-03-08,19.6
2023-03-09,19.57
2023-03-10,19.33
2023-03-13,19.48
2023-03-14,19.05
2023-03-15,19.2
2023-03-16,19.04
2023-03-17,19.43
2023-03-20,19.14
2023-03-21,19.25
2023-03-22,19.55
2023-03-23,19.86
2023-03-24,19.85
2023-03-27,19.62
2023-03-28,19.71
2023-03-29,19.79
2023-03-30,19.9
2023-03-31,20.02
2023-04-03,20.07
2023-04-04,20.07
2023-04-06,19.78
2023-04-11,19.94
2023-04-12,19.95
2023-04-13,20.08
2023-04-14,20.11
2023-04-17,20.04
2023-04-18,20.03
2023-04-19,19.85
2023-04-20,19.87
2023-04-21,19.71
2023-04-24,19.65
2023-04-25,19.48
2023-04-26,19.52
2023-04-27,19.55
2023-04-28,19.53
2023-05-04,19.71
2023-05-08,19.67
2023-05-09,19.58
2023-05-10,19.5
2023-05-11,19.37
2023-05-12,19.34
2023-05-15,19.46
2023-05-16,19.51
2023-05-17,19.42
2023-05-18,19.57
2023-05-19,19.72
2023-05-22,19.84
2023-05-23,19.76
2023-05-24,19.56
2023-05-25,19.42
2023-05-29,19.52
2023-05-30,19.55
2023-05-31,19.32
2023-06-01,19.48
2023-06-02,19.84
2023-06-05,19.95
2023-06-06,19.96
2023-06-07,19.93
2023-06-08,19.85
2023-06-09,20.06
2023-06-12,20.16
2023-06-13,20.46
2023-06-14,20.47
2023-06-15,20.51
2023-06-16,20.56
2023-06-19,20.4
2023-06-20,20.23
2023-06-21,20.03
2023-06-26,19.55
2023-06-27,19.61
2023-06-28,19.68
2023-06-29,19.62
2023-06-30,19.62
2023-07-03,19.92
2023-07-04,19.9
2023-07-05,19.78
2023-07-06,19.42
2023-07-07,19.29
2023-07-10,19.26
2023-07-11,19.52
2023-07-12,19.71
2023-07-13,20.14
2023-07-14,20.21
2023-07-18,20.09
2023-07-19,20.04
2023-07-20,19.87
2023-07-21,19.66
2023-07-24,19.64
2023-07-25,19.89
2023-07-26,19.91
2023-07-27,19.99
2023-07-28,20.06
2023-07-31,20.05
2023-08-01,20.03
2023-08-02,19.6
2023-08-03,19.54
2023-08-04,19.53
2023-08-07,19.54
2023-08-08,19.3
2023-08-09,19.25
2023-08-10,19.18
2023-08-11,19.03
2023-08-14,18.77
2023-08-15,18.71
2023-08-16,18.5
2023-08-17,18.46
2023-08-18,18.34
2023-08-21,18.13
2023-08-22,18.3
2023-08-23,18.46
2023-08-24,18.66
2023-08-25,18.3
2023-08-28,18.48
2023-08-29,18.65
2023-08-30,18.75
2023-08-31,18.76
2023-09-04,18.99
2023-09-05,18.82
2023-09-06,18.77
2023-09-07,18.61
2023-09-11,18.52
2023-09-12,18.54
2023-09-13,18.44
2023-09-14,18.6
2023-09-15,18.68
2023-09-18,18.51
2023-09-19,18.45
2023-09-20,18.29
2023-09-21,18.01
2023-09-22,18.06
2023-09-25,17.98
2023-09-26,17.81
2023-09-27,17.82
2023-09-28,17.71
2023-10-10,17.86
2023-10-11,18.05
2023-10-12,18.23
2023-10-13,17.94
2023-10-16,17.74
2023-10-17,17.91
2023-10-18,17.85
2023-10-19,17.51
2023-10-20,17.49
2023-10-24,17.4
2023-10-25,17.42
2023-10-26,17.11
2023-10-27,17.33
2023-10-30,17.39
2023-10-31,17.22
2023-11-01,17.4
2023-11-02,17.65
2023-11-03,17.95
2023-11-06,18.28
2023-11-07,18.04
2023-11-08,17.99
2023-11-09,18.04
2023-11-10,17.87
2023-11-13,17.9
2023-11-14,17.96
2023-11-15,18.44
2023-11-16,18.4
2023-11-17,18.41
2023-11-20,18.54
2023-11-21,18.63
2023-11-22,18.53
2023-11-23,18.58
2023-11-24,18.46
2023-11-27,18.42
2023-11-28,18.49
2023-11-29,18.47
2023-11-30,18.52
2023-12-01,18.45
2023-12-04,18.37
2023-12-05,18.08
2023-12-06,18.29
2023-12-07,18.25
2023-12-08,18.2
2023-12-11,18.17
2023-12-12,18.26
2023-12-13,18.27
2023-12-14,18.63
2023-12-15,18.84
2023-12-18,18.64
2023-12-19,18.65
2023-12-20,18.77
2023-12-21,18.75
2023-12-22,18.59
2023-12-27,18.93
2023-12-28,19.17
2023-12-29,19.18
2024-01-02,19.04
2024-01-03,18.74
2024-01-04,18.62
2024-01-05,18.6
2024-01-08,18.52
2024-01-09,18.59
2024-01-10,18.62
2024-01-11,18.79
2024-01-12,18.96
2024-01-15,18.96
2024-01-16,18.61
2024-01-17,18.23
2024-01-18,18.24
2024-01-19,18.55
2024-01-22,18.61
2024-01-23,18.66
2024-01-24,18.78
2024-01-25,18.81
2024-01-26,18.58
2024-01-29,18.73
2024-01-30,18.64
2024-01-31,18.7
2024-02-01,18.67
2024-02-02,18.68
2024-02-05,18.64
2024-02-06,18.72
2024-02-07,18.77
2024-02-08,18.72
2024-02-19,19.16
2024-02-20,19.2
2024-02-21,19.13
2024-02-22,19.32
2024-02-23,19.32
2024-02-26,19.35
2024-02-27,19.32
2024-02-28,19.22
2024-02-29,19.3
2024-03-01,19.42
2024-03-04,19.51
2024-03-05,19.5
2024-03-06,19.61
2024-03-07,19.72
2024-03-08,20.0
2024-03-11,19.83
2024-03-12,19.87
2024-03-13,19.9
2024-03-14,19.88
2024-03-15,19.64
2024-03-18,19.83
2024-03-19,19.68
2024-03-20,19.63
2024-03-21,19.98
2024-03-22,19.88
2024-03-25,19.72
2024-03-26,19.78
2024-03-27,19.84
2024-03-28,19.78
2024-04-02,19.81
2024-04-03,19.6
2024-04-08,19.65
2024-04-09,19.83
2024-04-10,19.72
2024-04-11,19.68
2024-04-12,19.63
2024-04-15,19.39
2024-04-16,18.92
2024-04-17,18.88
2024-04-18,19.05
2024-04-19,18.63
2024-04-22,18.75
2024-04-23,18.88
2024-04-24,19.29
2024-04-25,19.0
2024-04-26,19.14
2024-04-29,19.25
2024-04-30,19.31
2024-05-07,19.77
2024-05-08,19.51
2024-05-09,19.51
2024-05-10,19.62
2024-05-13,19.7
2024-05-14,19.74
2024-05-16,20.23
2024-05-17,20.21
2024-05-20,20.24
2024-05-21,20.15
2024-05-22,20.14
2024-05-23,20.2
2024-05-24,20.01
2024-05-27,20.19
2024-05-28,20.15
2024-05-29,19.85
2024-05-30,19.64
2024-05-31,19.66
2024-06-03,20.09
2024-06-04,20.05
2024-06-05,19.96
2024-06-06,20.2
2024-06-07,20.17
2024-06-11,20.11
2024-06-12,20.19
2024-06-13,20.25
2024-06-14,20.18
2024-06-17,20.0
2024-06-18,20.17
2024-06-19,20.44
2024-06-20,20.45
2024-06-21,20.32
2024-06-24,20.2
2024-06-25,20.37
2024-06-26,20.49
2024-06-27,20.45
2024-06-28,20.54
2024-07-02,20.49
2024-07-03,20.68
2024-07-04,20.92
2024-07-05,20.92
2024-07-08,20.92
2024-07-09,21.13
2024-07-10,21.22
2024-07-11,21.63
2024-07-12,21.43
2024-07-15,21.35
2024-07-16,21.3
2024-07-17,21.34
2024-07-18,21.04
2024-07-19,20.79
2024-07-22,20.57
2024-07-23,20.66
2024-07-24,20.65
2024-07-25,20.16
2024-07-26,20.03
2024-07-29,20.3
2024-07-30,20.17
2024-07-31,20.68
2024-08-01,20.58
2024-08-02,19.8
2024-08-05,18.96
2024-08-06,19.34
2024-08-07,19.63
2024-08-08,19.49
2024-08-09,19.85
2024-08-12,19.88
2024-08-13,20.25
2024-08-14,20.4
2024-08-15,20.22
2024-08-16,20.83
2024-08-19,20.81
2024-08-20,20.98
2024-08-21,20.91
2024-08-22,20.92
2024-08-23,21.01
2024-08-26,21.02
2024-08-27,20.99
2024-08-28,21.07
2024-08-29,20.99
2024-08-30,21.12
2024-09-02,21.01
2024-09-03,21.02
2024-09-04,20.5
2024-09-05,20.5
2024-09-09,20.28
2024-09-10,20.24
2024-09-11,20.15
2024-09-12,20.53
2024-09-13,20.57
2024-09-19,20.8
2024-09-20,20.94
2024-09-23,21.03
2024-09-24,21.31
2024-09-25,21.23
2024-09-26,21.77
2024-09-27,22.19
2024-09-30,21.82
2024-10-08,21.51
2024-10-09,21.47
2024-10-10,21.63
2024-10-14,21.58
2024-10-15,21.55
2024-10-16,21.26
2024-10-17,21.16
2024-10-18,21.39
2024-10-21,21.26
2024-10-22,21.02
2024-10-23,20.88
2024-10-24,20.84
2024-10-25,20.8
2024-10-28,20.79
2024-10-29,20.79
2024-10-30,20.77
2024-10-31,20.68
2024-11-01,20.44
2024-11-04,20.62
2024-11-05,20.82
2024-11-06,20.75
2024-11-07,21.03
2024-11-08,21.12
2024-11-11,20.95
2024-11-12,20.59
2024-11-13,20.25
2024-11-14,20.1
2024-11-15,20.22
2024-11-18,20.16
2024-11-19,20.37
2024-11-20,20.19
2024-11-21,20.13
2024-11-22,20.18
2024-11-25,20.34
2024-11-26,20.21
2024-11-27,20.34
2024-11-28,20.35
2024-11-29,20.4
2024-12-02,20.56
2024-12-03,20.84
2024-12-04,20.84
2024-12-05,20.85
2024-12-06,20.85
2024-12-09,20.99
2024-12-10,20.81
2024-12-11,20.72
2024-12-12,20.89
2024-12-13,20.62
2024-12-16,20.53
2024-12-17,20.48
2024-12-18,20.44
2024-12-19,20.07
2024-12-20,19.94
2024-12-23,20.13
2024-12-24,20.17
2024-12-27,20.33
2024-12-30,20.21
2025-01-02,20.12
2025-01-03,20.13
2025-01-06,20.15
2025-01-07,20.19
2025-01-08,20.04
2025-01-09,19.93
2025-01-10,19.79
2025-01-13,19.54
2025-01-14,19.61
2025-01-15,19.72
2025-01-16,19.97
2025-01-17,19.92
2025-01-20,20.19
2025-01-21,20.22
2025-01-22,20.29
2025-01-23,20.33
2025-01-24,20.45
2025-01-27,20.51
2025-02-05,20.46
2025-02-06,20.61
2025-02-07,20.68
2025-02-10,20.63
2025-02-11,20.53
2025-02-12,20.54
2025-02-13,20.73
2025-02-14,21.0
2025-02-17,21.17
2025-02-18,21.22
2025-02-19,21.15
2025-02-20,20.99
2025-02-21,21.27
2025-02-24,21.13
2025-02-25,20.87
2025-02-26,21.06
2025-02-27,20.98
2025-02-28,20.43
2025-03-03,20.53
2025-03-04,20.5
2025-03-05,20.72
2025-03-06,21.15
2025-03-07,20.87
2025-03-10,20.66
2025-03-11,20.44
2025-03-12,20.56
2025-03-13,20.47
2025-03-14,20.6
2025-03-17,20.83
2025-03-18,21.03
2025-03-19,20.98
2025-03-20,21.01
2025-03-21,20.91
2025-03-24,20.86
2025-03-25,20.83
2025-03-26,20.93
2025-03-27,20.89
2025-03-28,20.77
2025-03-31,20.25
2025-04-01,20.39
2025-04-02,20.42
2025-04-03,20.26
2025-04-07,18.1
2025-04-08,18.43
2025-04-09,18.22
2025-04-10,19.36
2025-04-11,19.25
2025-04-14,19.52
2025-04-15,19.79
2025-04-16,19.55
2025-04-17,19.78
2025-04-22,19.86
2025-04-23,20.29
2025-04-24,20.21
2025-04-25,20.33
2025-04-28,20.47
2025-04-29,20.53
2025-04-30,20.75
2025-05-07,21.16
2025-05-08,21.0
2025-05-09,21.08
2025-05-12,21.22
2025-05-13,21.25
2025-05-14,21.56
2025-05-15,21.57
2025-05-16,21.52
2025-05-19,21.52
2025-05-20,21.56
2025-05-21,21.64
2025-05-22,21.47
2025-05-23,21.68
2025-05-26,21.72
2025-05-27,21.65
2025-05-28,21.62
2025-05-29,21.87
2025-05-30,21.64
2025-06-03,21.62
2025-06-04,21.84
2025-06-05,21.92
2025-06-06,21.85
2025-06-09,22.07
2025-06-10,22.15
2025-06-11,22.2
2025-06-12,22.14
2025-06-13,21.87
2025-06-16,21.99
2025-06-17,22.01
2025-06-18,22.13
2025-06-19,21.82
2025-06-20,21.94
2025-06-23,21.7
2025-06-24,22.22
2025-06-25,22.33
2025-06-26,22.42
2025-06-27,22.57
2025-06-30,22.49
2025-07-02,22.42
2025-07-03,22.38
2025-07-04,22.34
2025-07-07,22.19
2025-07-08,22.23
2025-07-09,22.19
2025-07-10,22.3
2025-07-11,22.23
2025-07-14,22.18
2025-07-15,22.32
2025-07-16,22.34
2025-07-17,22.43
2025-07-18,22.49
2025-07-21,22.57
2025-07-22,22.53
2025-07-23,22.93
2025-07-24,23.1
2025-07-25,22.81
2025-07-28,22.79
2025-07-29,22.6
2025-07-30,22.63
2025-07-31,22.6
2025-08-01,22.34
2025-08-04,22.47
2025-08-05,22.59
2025-08-06,22.59
2025-08-07,22.83
2025-08-08,22.89
2025-08-11,22.91
2025-08-12,23.06
2025-08-13,23.52
2025-08-14,23.33
2025-08-15,23.53
2025-08-18,23.47
2025-08-19,23.36
2025-08-20,23.15
2025-08-21,23.1
2025-08-22,23.24
2025-08-25,23.5
2025-08-26,23.32
2025-08-27,23.24
2025-08-28,23.29
2025-08-29,23.24
2025-09-01,23.13
2025-09-02,23.04
2025-09-03,22.92
2025-09-04,22.95
2025-09-05,23.29
2025-09-08,23.45
2025-09-09,23.64
2025-09-10,23.95
2025-09-11,24.04
2025-09-12,24.24
2025-09-15,24.26
2025-09-16,24.53
2025-09-17,24.56
2025-09-18,24.58
2025-09-19,24.36
2025-09-22,24.5
2025-09-23,24.58
2025-09-24,24.51
2025-09-25,24.48
2025-09-26,24.12
2025-09-29,24.31
2025-09-30,24.42
2025-10-09,25.21
2025-10-10,25.05
2025-10-13,24.81
2025-10-14,24.38
2025-10-15,24.77
2025-10-16,25.01
2025-10-17,24.72
2025-10-20,25.21
2025-10-21,25.17
2025-10-22,25.05
2025-10-23,24.94
2025-10-24,25.07
2025-10-27,25.51
2025-10-28,25.4
2025-10-30,25.34
2025-10-31,25.34
2025-11-03,25.55
2025-11-04,25.28
2025-11-05,24.96
2025-11-06,25.32
2025-11-07,25.08
2025-11-10,25.29
2025-11-11,25.35
2025-11-12,25.47
2025-11-13,25.41
2025-11-14,24.97
2025-11-17,24.9
2025-11-18,24.29
2025-11-19,24.04
2025-11-20,24.31
2025-11-21,23.82
2025-11-24,23.94
2025-11-25,24.07
2025-11-26,24.41
2025-11-27,24.46
2025-11-28,24.42
2025-12-01,24.29
2025-12-02,24.37
2025-12-03,24.38
2025-12-04,24.56
2025-12-05,24.6
2025-12-08,24.65
2025-12-09,24.47
2025-12-10,24.52
2025-12-11,24.4
2025-12-12,24.76
2025-12-15,24.58
2025-12-16,24.21
2025-12-17,24.24
2025-12-18,24.14
2025-12-19,24.18
2025-12-22,24.48
2025-12-23,24.59
2025-12-24,24.66
2025-12-29,24.84
2025-12-30,24.83
2026-01-05,25.71
2026-01-06,26.13
2026-01-07,26.01
2026-01-08,25.81
2026-01-09,25.73
2026-01-12,25.83
2026-01-13,25.98
2026-01-14,26.23
2026-01-15,26.2
2026-01-16,26.33
2026-01-19,26.36
2026-01-20,26.11
2026-01-21,25.98
2026-01-22,26.16
2026-01-23,26.29
2026-01-26,26.27
2026-01-27,26.67
2026-01-28,26.89
2026-01-29,26.83
2026-01-30,26.63
2026-02-02,25.99
2026-02-03,26.74
2026-02-04,26.62
2026-02-05,26.25
2026-02-06,26.21
2026-02-09,27.0
2026-02-10,27.44
2026-02-11,27.67
2026-02-12,27.97
2026-02-13,27.56
2026-02-24,27.77
2026-02-25,28.09
2026-02-26,28.23
2026-02-27,28.17
2026-03-02,27.76
2026-03-03,26.67
2026-03-04,25.63
2026-03-05,26.29
