csvdate,nav
2022-11-03,1.0685
2022-11-04,1.0942
2022-11-07,1.1113
2022-11-08,1.1185
2022-11-09,1.1076
2022-11-10,1.1259
2022-11-11,1.1653
2022-11-14,1.1646
2022-11-15,1.1863
2022-11-16,1.1797
2022-11-17,1.1696
2022-11-18,1.1742
2022-11-21,1.1612
2022-11-22,1.1651
2022-11-23,1.175
2022-11-24,1.1843
2022-11-25,1.1804
2022-11-28,1.1683
2022-11-29,1.1858
2022-11-30,1.1995
2022-12-01,1.2152
2022-12-02,1.2112
2022-12-05,1.2196
2022-12-06,1.2116
2022-12-07,1.1963
2022-12-08,1.2103
2022-12-09,1.2199
2022-12-12,1.2106
2022-12-13,1.2232
2022-12-14,1.2268
2022-12-15,1.2032
2022-12-16,1.1972
2022-12-19,1.1916
2022-12-20,1.1897
2022-12-21,1.1956
2022-12-22,1.2007
2022-12-23,1.1967
2022-12-28,1.199
2022-12-29,1.2018
2022-12-30,1.2005
2023-01-03,1.2104
2023-01-04,1.2285
2023-01-05,1.2286
2023-01-06,1.2412
2023-01-09,1.2596
2023-01-10,1.2575
2023-01-11,1.2651
2023-01-12,1.2749
2023-01-13,1.288
2023-01-16,1.2855
2023-01-17,1.2836
2023-01-18,1.2857
2023-01-19,1.2771
2023-01-20,1.289
2023-01-30,1.297
2023-01-31,1.2921
2023-02-01,1.304
2023-02-02,1.3097
2023-02-03,1.2968
2023-02-06,1.2743
2023-02-07,1.2802
2023-02-08,1.2808
2023-02-09,1.2877
2023-02-10,1.2738
2023-02-13,1.276
2023-02-14,1.2762
2023-02-15,1.2662
2023-02-16,1.2694
2023-02-17,1.2588
2023-02-20,1.2645
2023-02-21,1.2487
2023-02-22,1.2395
2023-02-23,1.2405
2023-02-24,1.224
2023-02-27,1.2264
2023-02-28,1.2223
2023-03-01,1.2395
2023-03-02,1.2374
2023-03-03,1.2491
2023-03-06,1.2523
2023-03-07,1.2419
2023-03-08,1.2315
2023-03-09,1.2244
2023-03-10,1.209
2023-03-13,1.2131
2023-03-14,1.2032
2023-03-15,1.2003
2023-03-16,1.1989
2023-03-17,1.206
2023-03-20,1.199
2023-03-21,1.2099
2023-03-22,1.2179
2023-03-23,1.2319
2023-03-24,1.2251
2023-03-27,1.2191
2023-03-28,1.2266
2023-03-29,1.2398
2023-03-30,1.2488
2023-03-31,1.2563
2023-04-03,1.2589
2023-04-04,1.2569
2023-04-06,1.252
2023-04-11,1.2584
2023-04-12,1.2565
2023-04-13,1.2628
2023-04-14,1.2625
2023-04-17,1.2647
2023-04-18,1.2645
2023-04-19,1.2572
2023-04-20,1.2573
2023-04-21,1.2486
2023-04-24,1.2466
2023-04-25,1.2352
2023-04-26,1.2352
2023-04-27,1.2404
2023-04-28,1.2457
2023-05-04,1.2428
2023-05-05,1.2484
2023-05-08,1.2526
2023-05-09,1.2431
2023-05-10,1.242
2023-05-11,1.2389
2023-05-12,1.2334
2023-05-15,1.2429
2023-05-16,1.2408
2023-05-17,1.2338
2023-05-18,1.2393
2023-05-19,1.2368
2023-05-22,1.2422
2023-05-23,1.232
2023-05-24,1.218
2023-05-25,1.2083
2023-05-29,1.2121
2023-05-30,1.2123
2023-05-31,1.1973
2023-06-01,1.2051
2023-06-02,1.2283
2023-06-05,1.2316
2023-06-06,1.2345
2023-06-07,1.2337
2023-06-08,1.2364
2023-06-09,1.2419
2023-06-12,1.2446
2023-06-13,1.2533
2023-06-14,1.2574
2023-06-15,1.2685
2023-06-16,1.2726
2023-06-19,1.2649
2023-06-20,1.2554
2023-06-21,1.2457
2023-06-26,1.2234
2023-06-27,1.2328
2023-06-28,1.2359
2023-06-29,1.2307
2023-06-30,1.2364
2023-07-03,1.2485
2023-07-04,1.2497
2023-07-05,1.2409
2023-07-06,1.2212
2023-07-07,1.2183
2023-07-10,1.2211
2023-07-11,1.2316
2023-07-12,1.2459
2023-07-13,1.2651
2023-07-14,1.2674
2023-07-18,1.2613
2023-07-19,1.2605
2023-07-20,1.2541
2023-07-21,1.2533
2023-07-24,1.2482
2023-07-25,1.2671
2023-07-26,1.2667
2023-07-27,1.2716
2023-07-28,1.2806
2023-07-31,1.2852
2023-08-01,1.2799
2023-08-02,1.2562
2023-08-03,1.2503
2023-08-04,1.257
2023-08-07,1.2574
2023-08-08,1.2453
2023-08-09,1.2451
2023-08-10,1.2479
2023-08-11,1.2372
2023-08-14,1.2268
2023-08-15,1.2191
2023-08-16,1.2074
2023-08-17,1.2034
2023-08-18,1.1943
2023-08-21,1.1854
2023-08-22,1.1923
2023-08-23,1.2002
2023-08-24,1.2041
2023-08-25,1.194
2023-08-28,1.204
2023-08-29,1.217
2023-08-30,1.221
2023-08-31,1.2177
2023-09-04,1.2301
2023-09-05,1.2154
2023-09-06,1.2132
2023-09-07,1.207
2023-09-11,1.2095
2023-09-12,1.2056
2023-09-13,1.2036
2023-09-14,1.2112
2023-09-15,1.2139
2023-09-18,1.2071
2023-09-19,1.2065
2023-09-20,1.2024
2023-09-21,1.185
2023-09-22,1.1916
2023-09-25,1.1807
2023-09-26,1.1689
2023-09-27,1.1689
2023-09-28,1.166
2023-10-09,1.1603
2023-10-10,1.1722
2023-10-11,1.1793
2023-10-12,1.1835
2023-10-13,1.169
2023-10-16,1.1651
2023-10-17,1.1694
2023-10-18,1.1597
2023-10-19,1.1439
2023-10-20,1.1369
2023-10-24,1.1354
2023-10-25,1.1356
2023-10-26,1.1287
2023-10-27,1.1367
2023-10-30,1.1405
2023-10-31,1.134
2023-11-01,1.1421
2023-11-02,1.1546
2023-11-03,1.1709
2023-11-06,1.1815
2023-11-07,1.1718
2023-11-08,1.1681
2023-11-09,1.1695
2023-11-10,1.1624
2023-11-13,1.1686
2023-11-14,1.1812
2023-11-15,1.1997
2023-11-16,1.1941
2023-11-17,1.1927
2023-11-20,1.2017
2023-11-21,1.2012
2023-11-22,1.1995
2023-11-23,1.2038
2023-11-24,1.1994
2023-11-27,1.1969
2023-11-28,1.1967
2023-11-29,1.1919
2023-11-30,1.1947
2023-12-01,1.1937
2023-12-04,1.1867
2023-12-05,1.1756
2023-12-06,1.1826
2023-12-07,1.1821
2023-12-08,1.1808
2023-12-11,1.1812
2023-12-12,1.1873
2023-12-13,1.1896
2023-12-14,1.2045
2023-12-15,1.2092
2023-12-18,1.2038
2023-12-19,1.2074
2023-12-20,1.2069
2023-12-21,1.21
2023-12-22,1.2056
2023-12-27,1.2198
2023-12-28,1.2287
2023-12-29,1.2272
2024-01-02,1.2174
2024-01-03,1.2051
2024-01-04,1.2053
2024-01-05,1.2028
2024-01-08,1.2006
2024-01-09,1.1985
2024-01-10,1.1984
2024-01-11,1.2027
2024-01-12,1.2082
2024-01-15,1.2062
2024-01-16,1.1907
2024-01-17,1.1696
2024-01-18,1.1759
2024-01-19,1.1818
2024-01-22,1.1795
2024-01-23,1.1852
2024-01-24,1.2006
2024-01-25,1.2089
2024-01-26,1.2036
2024-01-29,1.2097
2024-01-30,1.2022
2024-01-31,1.1988
2024-02-01,1.2032
2024-02-02,1.204
2024-02-05,1.1987
2024-02-06,1.2135
2024-02-07,1.2154
2024-02-08,1.2118
2024-02-19,1.227
2024-02-20,1.2287
2024-02-21,1.2311
2024-02-22,1.2461
2024-02-23,1.2485
2024-02-26,1.2448
2024-02-27,1.2491
2024-02-28,1.2403
2024-02-29,1.2454
2024-03-01,1.2544
2024-03-04,1.255
2024-03-05,1.2468
2024-03-06,1.2563
2024-03-07,1.262
2024-03-08,1.2675
2024-03-11,1.2637
2024-03-12,1.272
2024-03-13,1.273
2024-03-14,1.2691
2024-03-15,1.2577
2024-03-18,1.2624
2024-03-19,1.2566
2024-03-20,1.2584
2024-03-21,1.2732
2024-03-22,1.2653
2024-03-25,1.2618
2024-03-26,1.2652
2024-03-27,1.2647
2024-03-28,1.2663
2024-04-02,1.2663
2024-04-03,1.2625
2024-04-08,1.2638
2024-04-09,1.2683
2024-04-10,1.2648
2024-04-11,1.2634
2024-04-12,1.2508
2024-04-15,1.2435
2024-04-16,1.2252
2024-04-17,1.2245
2024-04-18,1.2302
2024-04-19,1.2201
2024-04-22,1.2299
2024-04-23,1.2423
2024-04-24,1.2547
2024-04-25,1.2471
2024-04-26,1.2591
2024-04-29,1.2625
2024-04-30,1.2594
2024-05-06,1.2868
2024-05-07,1.2891
2024-05-08,1.283
2024-05-09,1.2903
2024-05-10,1.2981
2024-05-13,1.3026
2024-05-14,1.3045
2024-05-16,1.3218
2024-05-17,1.325
2024-05-20,1.3259
2024-05-21,1.3174
2024-05-22,1.3145
2024-05-23,1.3054
2024-05-24,1.3016
2024-05-27,1.3074
2024-05-28,1.3043
2024-05-29,1.2875
2024-05-30,1.2829
2024-05-31,1.2852
2024-06-03,1.2961
2024-06-04,1.2947
2024-06-05,1.2969
2024-06-06,1.3028
2024-06-07,1.298
2024-06-11,1.2897
2024-06-12,1.2947
2024-06-13,1.2903
2024-06-14,1.2838
2024-06-17,1.2816
2024-06-18,1.2878
2024-06-19,1.2967
2024-06-20,1.2969
2024-06-21,1.2888
2024-06-24,1.289
2024-06-25,1.2919
2024-06-26,1.2909
2024-06-27,1.287
2024-06-28,1.2861
2024-07-02,1.2882
2024-07-03,1.2974
2024-07-04,1.3049
2024-07-05,1.3051
2024-07-08,1.3027
2024-07-09,1.3014
2024-07-10,1.308
2024-07-11,1.3206
2024-07-12,1.3277
2024-07-15,1.3221
2024-07-16,1.3211
2024-07-17,1.3176
2024-07-18,1.3079
2024-07-19,1.2946
2024-07-22,1.2994
2024-07-23,1.2968
2024-07-24,1.2871
2024-07-25,1.2758
2024-07-26,1.2832
2024-07-29,1.288
2024-07-30,1.2842
2024-07-31,1.3017
2024-08-01,1.2907
2024-08-02,1.2669
2024-08-05,1.2303
2024-08-06,1.2435
2024-08-07,1.2507
2024-08-08,1.2554
2024-08-09,1.2644
2024-08-12,1.2638
2024-08-13,1.2772
2024-08-14,1.2816
2024-08-15,1.2882
2024-08-16,1.3018
2024-08-19,1.3099
2024-08-20,1.3114
2024-08-21,1.312
2024-08-22,1.3106
2024-08-23,1.318
2024-08-26,1.319
2024-08-27,1.3187
2024-08-28,1.3135
2024-08-29,1.3137
2024-08-30,1.3202
2024-09-02,1.3162
2024-09-03,1.3058
2024-09-04,1.2961
2024-09-05,1.2943
2024-09-09,1.2845
2024-09-10,1.2855
2024-09-11,1.2849
2024-09-12,1.2956
2024-09-13,1.3032
2024-09-19,1.321
2024-09-20,1.323
2024-09-23,1.3246
2024-09-24,1.3395
2024-09-25,1.3386
2024-09-26,1.3616
2024-09-27,1.3763
2024-09-30,1.376
2024-10-08,1.3582
2024-10-09,1.3561
2024-10-10,1.361
2024-10-14,1.3686
2024-10-15,1.3576
2024-10-16,1.3566
2024-10-17,1.353
2024-10-18,1.3663
2024-10-21,1.3556
2024-10-22,1.349
2024-10-23,1.3441
2024-10-24,1.3411
2024-10-25,1.3412
2024-10-28,1.3444
2024-10-29,1.3432
2024-10-30,1.3349
2024-10-31,1.3222
2024-11-01,1.3246
2024-11-04,1.3273
2024-11-05,1.3382
2024-11-06,1.3368
2024-11-07,1.3504
2024-11-08,1.3448
2024-11-11,1.3396
2024-11-12,1.3212
2024-11-13,1.3167
2024-11-14,1.3098
2024-11-15,1.3018
2024-11-18,1.3046
2024-11-19,1.3089
2024-11-20,1.3073
2024-11-21,1.3093
2024-11-22,1.309
2024-11-25,1.3199
2024-11-26,1.3174
2024-11-27,1.3225
2024-11-28,1.3212
2024-11-29,1.3263
2024-12-02,1.3319
2024-12-03,1.3378
2024-12-04,1.3415
2024-12-05,1.3408
2024-12-06,1.3456
2024-12-09,1.3514
2024-12-10,1.3418
2024-12-11,1.3426
2024-12-12,1.3444
2024-12-13,1.3333
2024-12-16,1.3328
2024-12-17,1.3279
2024-12-18,1.3129
2024-12-19,1.2996
2024-12-20,1.3019
2024-12-23,1.3075
2024-12-24,1.3143
2024-12-27,1.3153
2024-12-30,1.3066
2024-12-31,1.3044
2025-01-02,1.2985
2025-01-03,1.3028
2025-01-06,1.3101
2025-01-07,1.307
2025-01-08,1.2993
2025-01-09,1.2983
2025-01-10,1.2837
2025-01-13,1.2781
2025-01-14,1.2839
2025-01-15,1.2969
2025-01-16,1.3029
2025-01-17,1.309
2025-01-20,1.3168
2025-01-21,1.3266
2025-01-22,1.3271
2025-01-23,1.3313
2025-01-24,1.3375
2025-01-27,1.3325
2025-02-05,1.34
2025-02-06,1.3434
2025-02-07,1.3374
2025-02-10,1.3424
2025-02-11,1.3402
2025-02-12,1.343
2025-02-13,1.3549
2025-02-14,1.3653
2025-02-17,1.3669
2025-02-18,1.3715
2025-02-19,1.369
2025-02-20,1.3651
2025-02-21,1.3635
2025-02-24,1.3599
2025-02-25,1.3534
2025-02-26,1.3606
2025-02-27,1.347
2025-02-28,1.3426
2025-03-03,1.3405
2025-03-04,1.3298
2025-03-05,1.3489
2025-03-06,1.3524
2025-03-07,1.3524
2025-03-10,1.3321
2025-03-11,1.3211
2025-03-12,1.3234
2025-03-13,1.3131
2025-03-14,1.3298
2025-03-17,1.3402
2025-03-18,1.3431
2025-03-19,1.3477
2025-03-20,1.3406
2025-03-21,1.3327
2025-03-24,1.341
2025-03-25,1.3392
2025-03-26,1.3327
2025-03-27,1.3286
2025-03-28,1.3138
2025-03-31,1.3033
2025-04-01,1.3094
2025-04-02,1.3124
2025-04-03,1.2801
2025-04-07,1.1806
2025-04-08,1.1841
2025-04-09,1.2209
2025-04-10,1.2269
2025-04-11,1.239
2025-04-14,1.2557
2025-04-15,1.2601
2025-04-16,1.2486
2025-04-17,1.2543
2025-04-22,1.2616
2025-04-23,1.2752
2025-04-24,1.2847
2025-04-25,1.2888
2025-04-28,1.292
2025-04-29,1.2973
2025-04-30,1.3025
2025-05-06,1.3159
2025-05-07,1.3186
2025-05-08,1.3184
2025-05-09,1.3224
2025-05-12,1.3408
2025-05-13,1.3454
2025-05-14,1.3522
2025-05-15,1.3549
2025-05-16,1.358
2025-05-19,1.3605
2025-05-20,1.3616
2025-05-21,1.3572
2025-05-22,1.3508
2025-05-23,1.3486
2025-05-26,1.3506
2025-05-27,1.3599
2025-05-28,1.3515
2025-05-29,1.3596
2025-05-30,1.3562
2025-06-03,1.3622
2025-06-04,1.3701
2025-06-05,1.3698
2025-06-06,1.3747
2025-06-09,1.3819
2025-06-10,1.3875
2025-06-11,1.3878
2025-06-12,1.3895
2025-06-13,1.3739
2025-06-16,1.3855
2025-06-17,1.3779
2025-06-18,1.3762
2025-06-19,1.3674
2025-06-20,1.368
2025-06-23,1.3699
2025-06-24,1.3924
2025-06-25,1.3933
2025-06-26,1.402
2025-06-27,1.4095
2025-06-30,1.4097
2025-07-02,1.4135
2025-07-03,1.4185
2025-07-04,1.4166
2025-07-07,1.4077
2025-07-08,1.4091
2025-07-09,1.4138
2025-07-10,1.4174
2025-07-11,1.4111
2025-07-14,1.4099
2025-07-15,1.4081
2025-07-16,1.4074
2025-07-17,1.4138
2025-07-18,1.418
2025-07-21,1.4219
2025-07-22,1.4238
2025-07-23,1.4377
2025-07-24,1.44
2025-07-25,1.4363
2025-07-28,1.4324
2025-07-29,1.4302
2025-07-30,1.4256
2025-07-31,1.4167
2025-08-01,1.4014
2025-08-04,1.4121
2025-08-05,1.4131
2025-08-06,1.4159
2025-08-07,1.423
2025-08-08,1.4264
2025-08-11,1.4213
2025-08-12,1.4317
2025-08-13,1.445
2025-08-14,1.4417
2025-08-15,1.4433
2025-08-18,1.4404
2025-08-19,1.4383
2025-08-20,1.4341
2025-08-21,1.4288
2025-08-22,1.4473
2025-08-25,1.4465
2025-08-26,1.4415
2025-08-27,1.4403
2025-08-28,1.4483
2025-08-29,1.4427
2025-09-01,1.4436
2025-09-02,1.4338
2025-09-03,1.4358
2025-09-04,1.4403
2025-09-05,1.4466
2025-09-08,1.4526
2025-09-09,1.4556
2025-09-10,1.4638
2025-09-11,1.4701
2025-09-12,1.4725
2025-09-15,1.4786
2025-09-16,1.48
2025-09-17,1.4804
2025-09-18,1.4808
2025-09-19,1.4806
2025-09-22,1.484
2025-09-23,1.4802
2025-09-24,1.4764
2025-09-25,1.4685
2025-09-26,1.4677
2025-09-29,1.4763
2025-09-30,1.4831
2025-10-09,1.5024
2025-10-10,1.4774
2025-10-13,1.482
2025-10-14,1.4745
2025-10-15,1.4919
2025-10-16,1.4952
2025-10-17,1.4887
2025-10-20,1.507
2025-10-21,1.508
2025-10-22,1.5023
2025-10-23,1.5064
2025-10-24,1.5162
2025-10-27,1.5319
2025-10-28,1.5324
2025-10-30,1.5253
2025-10-31,1.5242
2025-11-03,1.5271
2025-11-04,1.5126
2025-11-05,1.5103
2025-11-06,1.5076
2025-11-07,1.5013
2025-11-10,1.5175
2025-11-11,1.5247
2025-11-12,1.5308
2025-11-13,1.5198
2025-11-14,1.5088
2025-11-17,1.4985
2025-11-18,1.4784
2025-11-19,1.4773
2025-11-20,1.47
2025-11-21,1.4707
2025-11-24,1.4839
2025-11-25,1.4957
2025-11-26,1.5078
2025-11-27,1.5091
2025-11-28,1.5113
2025-12-01,1.5072
2025-12-02,1.5084
2025-12-03,1.5102
2025-12-04,1.5153
2025-12-05,1.5169
2025-12-08,1.511
2025-12-09,1.5069
2025-12-10,1.5144
2025-12-11,1.5191
2025-12-12,1.5136
2025-12-15,1.5121
2025-12-16,1.5036
2025-12-17,1.4969
2025-12-18,1.5026
2025-12-19,1.5089
2025-12-22,1.5171
2025-12-23,1.522
2025-12-24,1.5246
2025-12-29,1.525
2025-12-30,1.5256
2025-12-31,1.519
2026-01-05,1.5414
2026-01-06,1.5529
2026-01-07,1.5486
2026-01-08,1.5428
2026-01-09,1.5493
2026-01-12,1.5555
2026-01-13,1.558
2026-01-14,1.5596
2026-01-15,1.5624
2026-01-16,1.5616
2026-01-19,1.558
2026-01-20,1.5429
2026-01-21,1.5526
2026-01-22,1.5607
2026-01-23,1.5626
2026-01-26,1.5708
2026-01-27,1.583
2026-01-28,1.5836
2026-01-29,1.5823
2026-01-30,1.5731
2026-02-02,1.5681
2026-02-03,1.5722
2026-02-04,1.571
2026-02-05,1.5548
2026-02-06,1.5706
2026-02-09,1.5898
2026-02-10,1.5948
2026-02-11,1.5971
2026-02-12,1.5886
2026-02-13,1.5816
2026-02-24,1.5941
2026-02-25,1.6052
2026-02-26,1.6043
2026-02-27,1.6041
2026-03-02,1.5851
2026-03-03,1.549
2026-03-04,1.5404
