csvdate,nav
2022-12-01,9.6476
2022-12-02,9.6529
2022-12-05,9.9698
2022-12-06,9.902
2022-12-07,9.6817
2022-12-08,9.8951
2022-12-09,10.1099
2022-12-12,9.9265
2022-12-13,9.9749
2022-12-14,10.0793
2022-12-15,9.958
2022-12-16,9.9555
2022-12-19,9.868
2022-12-20,9.7064
2022-12-21,9.7524
2022-12-22,9.9075
2022-12-23,9.8647
2022-12-28,9.9039
2022-12-29,9.8513
2022-12-30,9.8577
2023-01-03,10.0028
2023-01-04,10.2638
2023-01-05,10.4203
2023-01-06,10.3921
2023-01-09,10.593
2023-01-10,10.5566
2023-01-11,10.519
2023-01-12,10.5346
2023-01-13,10.7247
2023-01-16,10.7792
2023-01-17,10.7082
2023-01-18,10.6945
2023-01-19,10.7679
2023-01-20,10.9206
2023-01-30,11.087
2023-01-31,10.9497
2023-02-01,11.1077
2023-02-02,11.0661
2023-02-03,10.9065
2023-02-06,10.6466
2023-02-07,10.6642
2023-02-08,10.632
2023-02-09,10.7711
2023-02-10,10.5862
2023-02-13,10.6571
2023-02-14,10.6345
2023-02-15,10.4669
2023-02-16,10.5425
2023-02-17,10.3416
2023-02-20,10.5039
2023-02-21,10.3424
2023-02-22,10.1959
2023-02-23,10.222
2023-02-24,10.0251
2023-02-27,9.993
2023-02-28,9.9893
2023-03-01,10.393
2023-03-02,10.3239
2023-03-03,10.3815
2023-03-06,10.3529
2023-03-07,10.2266
2023-03-08,10.0498
2023-03-09,9.9448
2023-03-10,9.7486
2023-03-13,9.9692
2023-03-14,9.8416
2023-03-15,9.8842
2023-03-16,9.7618
2023-03-17,9.855
2023-03-20,9.6178
2023-03-21,9.7882
2023-03-22,9.8362
2023-03-23,10.0403
2023-03-24,10.0134
2023-03-27,9.846
2023-03-28,9.8924
2023-03-29,10.0329
2023-03-30,10.1012
2023-03-31,10.14
2023-04-03,10.2178
2023-04-04,10.1599
2023-04-06,10.1343
2023-04-11,10.1149
2023-04-12,10.0118
2023-04-13,9.9887
2023-04-14,10.0445
2023-04-17,10.1263
2023-04-18,10.0877
2023-04-19,9.9854
2023-04-20,9.9884
2023-04-21,9.8316
2023-04-24,9.7316
2023-04-25,9.5545
2023-04-26,9.6113
2023-04-27,9.645
2023-04-28,9.731
2023-05-04,9.6999
2023-05-05,9.7471
2023-05-08,9.8108
2023-05-09,9.6554
2023-05-10,9.6221
2023-05-11,9.5818
2023-05-12,9.5102
2023-05-15,9.6671
2023-05-16,9.6893
2023-05-17,9.5688
2023-05-18,9.5617
2023-05-19,9.5298
2023-05-22,9.6055
2023-05-23,9.5009
2023-05-24,9.3515
2023-05-25,9.3101
2023-05-29,9.3462
2023-05-30,9.3139
2023-05-31,9.1533
2023-06-01,9.2014
2023-06-02,9.4968
2023-06-05,9.4913
2023-06-06,9.4701
2023-06-07,9.5427
2023-06-08,9.5495
2023-06-09,9.636
2023-06-12,9.6501
2023-06-13,9.7849
2023-06-14,9.7489
2023-06-15,9.9446
2023-06-16,10.0227
2023-06-19,9.9367
2023-06-20,9.7982
2023-06-21,9.6405
2023-06-26,9.4249
2023-06-27,9.511
2023-06-28,9.4393
2023-06-29,9.3985
2023-06-30,9.4131
2023-07-03,9.5805
2023-07-04,9.6675
2023-07-05,9.5553
2023-07-06,9.3342
2023-07-07,9.2779
2023-07-10,9.3264
2023-07-11,9.4441
2023-07-12,9.5422
2023-07-13,9.7757
2023-07-14,9.8271
2023-07-18,9.6948
2023-07-19,9.6135
2023-07-20,9.5653
2023-07-21,9.5693
2023-07-24,9.4936
2023-07-25,9.8283
2023-07-26,9.8112
2023-07-27,9.8898
2023-07-28,10.0652
2023-07-31,10.0601
2023-08-01,10.0519
2023-08-02,9.8368
2023-08-03,9.8955
2023-08-04,9.9637
2023-08-07,9.9058
2023-08-08,9.7684
2023-08-09,9.7796
2023-08-10,9.7025
2023-08-11,9.529
2023-08-14,9.4058
2023-08-15,9.3382
2023-08-16,9.2586
2023-08-17,9.281
2023-08-18,9.1171
2023-08-21,9.0006
2023-08-22,9.0992
2023-08-23,9.1139
2023-08-24,9.2979
2023-08-25,9.1574
2023-08-28,9.2128
2023-08-29,9.4411
2023-08-30,9.4683
2023-08-31,9.4089
2023-09-04,9.6256
2023-09-05,9.4603
2023-09-06,9.4392
2023-09-07,9.2846
2023-09-11,9.2692
2023-09-12,9.2787
2023-09-13,9.2397
2023-09-14,9.2897
2023-09-15,9.3242
2023-09-18,9.2289
2023-09-19,9.2131
2023-09-20,9.1159
2023-09-21,8.9815
2023-09-22,9.1721
2023-09-25,9.0515
2023-09-26,8.9492
2023-09-27,8.9845
2023-09-28,8.9233
2023-10-09,8.9875
2023-10-10,9.0522
2023-10-11,9.1468
2023-10-12,9.2376
2023-10-13,9.0915
2023-10-16,8.9673
2023-10-17,8.9458
2023-10-18,8.861
2023-10-19,8.6868
2023-10-20,8.6289
2023-10-24,8.6074
2023-10-25,8.63
2023-10-26,8.5306
2023-10-27,8.6524
2023-10-30,8.6766
2023-10-31,8.5499
2023-11-01,8.5432
2023-11-02,8.614
2023-11-03,8.7884
2023-11-06,8.9751
2023-11-07,8.8825
2023-11-08,8.8569
2023-11-09,8.8079
2023-11-10,8.7055
2023-11-13,8.7867
2023-11-14,8.7791
2023-11-15,9.0199
2023-11-16,8.9618
2023-11-17,8.8861
2023-11-20,9.0292
2023-11-21,9.1137
2023-11-22,9.0605
2023-11-23,9.1237
2023-11-24,9.0199
2023-11-27,8.959
2023-11-28,9.0661
2023-11-29,9.0083
2023-11-30,9.0952
2023-12-01,9.0194
2023-12-04,8.9434
2023-12-05,8.7589
2023-12-06,8.787
2023-12-07,8.736
2023-12-08,8.7488
2023-12-11,8.7683
2023-12-12,8.8791
2023-12-13,8.8033
2023-12-14,8.8885
2023-12-15,8.9669
2023-12-18,8.8992
2023-12-19,8.8766
2023-12-20,8.8691
2023-12-21,8.8646
2023-12-22,8.7024
2023-12-27,8.8317
2023-12-28,8.981
2023-12-29,9.0267
2024-01-02,8.9069
2024-01-03,8.8548
2024-01-04,8.803
2024-01-05,8.7301
2024-01-08,8.6314
2024-01-09,8.6478
2024-01-10,8.5826
2024-01-11,8.6892
2024-01-12,8.6549
2024-01-15,8.6679
2024-01-16,8.5355
2024-01-17,8.3089
2024-01-18,8.3595
2024-01-19,8.4276
2024-01-22,8.3143
2024-01-23,8.4256
2024-01-24,8.615
2024-01-25,8.7843
2024-01-26,8.6712
2024-01-29,8.5936
2024-01-30,8.411
2024-01-31,8.3207
2024-02-01,8.3587
2024-02-02,8.3587
2024-02-05,8.3399
2024-02-06,8.5903
2024-02-07,8.6212
2024-02-08,8.6286
2024-02-19,8.8505
2024-02-20,8.8357
2024-02-21,8.8929
2024-02-22,8.9928
2024-02-23,8.951
2024-02-26,8.9168
2024-02-27,8.914
2024-02-28,8.778
2024-02-29,8.8101
2024-03-01,8.8507
2024-03-04,8.8997
2024-03-05,8.8039
2024-03-06,8.8202
2024-03-07,8.7784
2024-03-08,8.7902
2024-03-11,8.8796
2024-03-12,9.083
2024-03-13,9.0824
2024-03-14,9.0285
2024-03-15,8.9297
2024-03-18,9.0323
2024-03-19,8.9712
2024-03-20,8.9759
2024-03-21,9.0318
2024-03-22,8.9311
2024-03-25,8.903
2024-03-26,8.9076
2024-03-27,8.8502
2024-03-28,8.8889
2024-04-02,9.0654
2024-04-03,8.9982
2024-04-08,8.9705
2024-04-09,9.0463
2024-04-10,9.0667
2024-04-11,9.0301
2024-04-12,8.9354
2024-04-15,8.8313
2024-04-16,8.648
2024-04-17,8.7416
2024-04-18,8.7911
2024-04-19,8.5846
2024-04-22,8.6673
2024-04-23,8.8047
2024-04-24,9.0158
2024-04-25,8.9547
2024-04-26,9.1422
2024-04-29,9.1801
2024-04-30,9.1235
2024-05-06,9.4956
2024-05-07,9.462
2024-05-08,9.4266
2024-05-09,9.5325
2024-05-10,9.6044
2024-05-13,9.7346
2024-05-14,9.7406
2024-05-16,9.8957
2024-05-17,9.9472
2024-05-20,9.9261
2024-05-21,9.7748
2024-05-22,9.8137
2024-05-23,9.7218
2024-05-24,9.6387
2024-05-27,9.7439
2024-05-28,9.711
2024-05-29,9.6039
2024-05-30,9.4793
2024-05-31,9.3344
2024-06-03,9.4654
2024-06-04,9.4793
2024-06-05,9.4753
2024-06-06,9.5606
2024-06-07,9.4578
2024-06-11,9.4213
2024-06-12,9.4562
2024-06-13,9.5493
2024-06-14,9.5442
2024-06-17,9.562
2024-06-18,9.5601
2024-06-19,9.7457
2024-06-20,9.7302
2024-06-21,9.6306
2024-06-24,9.5167
2024-06-25,9.5068
2024-06-26,9.5184
2024-06-27,9.3388
2024-06-28,9.3656
2024-07-02,9.3258
2024-07-03,9.4515
2024-07-04,9.5317
2024-07-05,9.5001
2024-07-08,9.4544
2024-07-09,9.5275
2024-07-10,9.5212
2024-07-11,9.654
2024-07-12,9.704
2024-07-15,9.5976
2024-07-16,9.5512
2024-07-17,9.4671
2024-07-18,9.3887
2024-07-19,9.2193
2024-07-22,9.2018
2024-07-23,9.1903
2024-07-24,9.1161
2024-07-25,8.9999
2024-07-26,8.9051
2024-07-29,8.8726
2024-07-30,8.8161
2024-07-31,8.9696
2024-08-01,8.9964
2024-08-02,8.7189
2024-08-05,8.4191
2024-08-06,8.5134
2024-08-07,8.6621
2024-08-08,8.6711
2024-08-09,8.7488
2024-08-12,8.7953
2024-08-13,8.826
2024-08-14,8.8101
2024-08-15,8.8241
2024-08-16,8.973
2024-08-19,9.05
2024-08-20,8.9944
2024-08-21,8.9663
2024-08-22,9.0527
2024-08-23,8.9948
2024-08-26,8.8539
2024-08-27,8.7996
2024-08-28,8.7316
2024-08-29,8.7953
2024-08-30,8.8916
2024-09-02,8.7774
2024-09-03,8.7842
2024-09-04,8.578
2024-09-05,8.5907
2024-09-09,8.5198
2024-09-10,8.4836
2024-09-11,8.4775
2024-09-12,8.5987
2024-09-13,8.6468
2024-09-19,8.889
2024-09-20,8.9615
2024-09-23,8.9853
2024-09-24,9.2597
2024-09-25,9.3366
2024-09-26,9.6635
2024-09-27,9.9772
2024-09-30,10.1513
2024-10-08,10.2075
2024-10-09,9.9982
2024-10-10,10.2448
2024-10-14,10.1396
2024-10-15,9.7405
2024-10-16,9.6994
2024-10-17,9.562
2024-10-18,9.9729
2024-10-21,9.852
2024-10-22,9.8981
2024-10-23,10.0224
2024-10-24,9.867
2024-10-25,9.9562
2024-10-28,9.9738
2024-10-29,9.9642
2024-10-30,9.8158
2024-10-31,9.7967
2024-11-01,9.8899
2024-11-04,9.9726
2024-11-05,10.1989
2024-11-06,10.0046
2024-11-07,10.2306
2024-11-08,10.1437
2024-11-11,10.0694
2024-11-12,9.7453
2024-11-13,9.7269
2024-11-14,9.4976
2024-11-15,9.4316
2024-11-18,9.4667
2024-11-19,9.5411
2024-11-20,9.5571
2024-11-21,9.4933
2024-11-22,9.3668
2024-11-25,9.3262
2024-11-26,9.2563
2024-11-27,9.4322
2024-11-28,9.3291
2024-11-29,9.3721
2024-12-02,9.4954
2024-12-03,9.5779
2024-12-04,9.604
2024-12-05,9.5495
2024-12-06,9.6995
2024-12-09,9.9902
2024-12-10,9.8928
2024-12-11,9.8036
2024-12-12,9.9616
2024-12-13,9.7764
2024-12-16,9.6672
2024-12-17,9.6467
2024-12-18,9.7273
2024-12-19,9.7014
2024-12-20,9.6756
2024-12-23,9.746
2024-12-24,9.8318
2024-12-27,9.8456
2024-12-30,9.7925
2024-12-31,9.7482
2025-01-02,9.5345
2025-01-03,9.5971
2025-01-06,9.6232
2025-01-07,9.5118
2025-01-08,9.3765
2025-01-09,9.3755
2025-01-10,9.2756
2025-01-13,9.1513
2025-01-14,9.3571
2025-01-15,9.3412
2025-01-16,9.4718
2025-01-17,9.507
2025-01-20,9.6457
2025-01-21,9.7475
2025-01-22,9.6421
2025-01-23,9.6094
2025-01-24,9.8191
2025-01-27,9.8282
2025-02-05,9.8483
2025-02-06,9.9909
2025-02-07,10.1172
2025-02-10,10.2255
2025-02-11,10.1207
2025-02-12,10.322
2025-02-13,10.2896
2025-02-14,10.6311
2025-02-17,10.637
2025-02-18,10.7972
2025-02-19,10.7484
2025-02-20,10.5991
2025-02-21,11.0285
2025-02-24,10.913
2025-02-25,10.6664
2025-02-26,10.9958
2025-02-27,10.8627
2025-02-28,10.549
2025-03-03,10.5378
2025-03-04,10.5132
2025-03-05,10.8312
2025-03-06,11.1306
2025-03-07,11.0936
2025-03-10,10.8294
2025-03-11,10.7983
2025-03-12,10.7306
2025-03-13,10.649
2025-03-14,10.889
2025-03-17,10.9538
2025-03-18,11.1879
2025-03-19,11.1408
2025-03-20,10.9625
2025-03-21,10.7356
2025-03-24,10.8299
2025-03-25,10.6411
2025-03-26,10.6511
2025-03-27,10.6192
2025-03-28,10.5618
2025-03-31,10.3442
2025-04-01,10.4298
2025-04-02,10.3962
2025-04-03,10.2582
2025-04-07,9.0785
2025-04-08,9.1133
2025-04-09,9.1178
2025-04-10,9.3716
2025-04-11,9.5607
2025-04-14,9.7014
2025-04-15,9.7641
2025-04-16,9.5611
2025-04-17,9.6397
2025-04-22,9.6422
2025-04-23,9.8415
2025-04-24,9.7834
2025-04-25,9.8636
2025-04-28,9.8471
2025-04-29,9.8793
2025-04-30,9.9034
2025-05-06,10.238
2025-05-07,10.1998
2025-05-08,10.249
2025-05-09,10.3152
2025-05-12,10.5171
2025-05-13,10.449
2025-05-14,10.6674
2025-05-15,10.6024
2025-05-16,10.5842
2025-05-19,10.5049
2025-05-20,10.5846
2025-05-21,10.717
2025-05-22,10.6503
2025-05-23,10.6563
2025-05-26,10.5175
2025-05-27,10.4988
2025-05-28,10.4937
2025-05-29,10.5992
2025-05-30,10.4516
2025-06-03,10.5029
2025-06-04,10.6155
2025-06-05,10.6793
2025-06-06,10.6653
2025-06-09,10.7864
2025-06-10,10.8715
2025-06-11,10.9786
2025-06-12,10.9585
2025-06-13,10.8705
2025-06-16,10.9025
2025-06-17,10.9138
2025-06-18,10.8379
2025-06-19,10.6285
2025-06-20,10.7312
2025-06-23,10.7311
2025-06-24,10.9628
2025-06-25,11.0946
2025-06-26,11.0574
2025-06-27,11.0223
2025-06-30,10.9196
2025-07-02,11.0154
2025-07-03,11.0481
2025-07-04,11.0045
2025-07-07,10.95
2025-07-08,11.0316
2025-07-09,11.0155
2025-07-10,11.0682
2025-07-11,11.0959
2025-07-14,11.08
2025-07-15,11.2809
2025-07-16,11.2842
2025-07-17,11.3246
2025-07-18,11.4895
2025-07-21,11.5296
2025-07-22,11.5189
2025-07-23,11.6831
2025-07-24,11.7311
2025-07-25,11.6196
2025-07-28,11.7038
2025-07-29,11.684
2025-07-30,11.6047
2025-07-31,11.4915
2025-08-01,11.376
2025-08-04,11.4491
2025-08-05,11.5922
2025-08-06,11.5739
2025-08-07,11.716
2025-08-08,11.6994
2025-08-11,11.7539
2025-08-12,11.7591
2025-08-13,12.0661
2025-08-14,12.0497
2025-08-15,12.093
2025-08-18,12.1306
2025-08-19,12.1081
2025-08-20,11.9258
2025-08-21,11.9705
2025-08-22,12.0186
2025-08-25,12.2758
2025-08-26,12.212
2025-08-27,12.1228
2025-08-28,12.0277
2025-08-29,12.1626
2025-09-01,12.3762
2025-09-02,12.2963
2025-09-03,12.3064
2025-09-04,12.1536
2025-09-05,12.4153
2025-09-08,12.5028
2025-09-09,12.6871
2025-09-10,12.8226
2025-09-11,12.8415
2025-09-12,12.9846
2025-09-15,12.988
2025-09-16,13.0031
2025-09-17,13.1037
2025-09-18,13.041
2025-09-19,12.9812
2025-09-22,12.9927
2025-09-23,13.0013
2025-09-24,13.0924
2025-09-25,13.0797
2025-09-26,12.8431
2025-09-29,13.0655
2025-09-30,13.2078
2025-10-09,13.4248
2025-10-10,13.1469
2025-10-13,12.9656
2025-10-14,12.6802
2025-10-15,12.996
2025-10-16,13.0355
2025-10-17,12.7569
2025-10-20,13.0027
2025-10-21,13.094
2025-10-22,12.924
2025-10-23,12.936
2025-10-24,13.0237
2025-10-27,13.2426
2025-10-28,13.1616
2025-10-30,13.2481
2025-10-31,13.1277
2025-11-03,13.1529
2025-11-04,13.0032
2025-11-05,12.9771
2025-11-06,13.1714
2025-11-07,13.0012
2025-11-10,13.1446
2025-11-11,13.0953
2025-11-12,13.1478
2025-11-13,13.2826
2025-11-14,13.0069
2025-11-17,12.9322
2025-11-18,12.6606
2025-11-19,12.642
2025-11-20,12.7504
2025-11-21,12.3543
2025-11-24,12.5271
2025-11-25,12.6869
2025-11-26,12.785
2025-11-27,12.7915
2025-11-28,12.801
2025-12-01,12.8447
2025-12-02,12.8751
2025-12-03,12.8274
2025-12-04,12.8855
2025-12-05,13.0092
2025-12-08,12.9722
2025-12-09,12.8698
2025-12-10,12.9331
2025-12-11,12.8471
2025-12-12,13.015
2025-12-15,12.8048
2025-12-16,12.5581
2025-12-17,12.6546
2025-12-18,12.597
2025-12-19,12.7161
2025-12-22,12.8485
2025-12-23,12.8595
2025-12-24,12.9077
2025-12-29,12.8979
2025-12-30,12.9494
2025-12-31,12.9312
2026-01-05,13.3252
2026-01-06,13.4868
2026-01-07,13.4007
2026-01-08,13.2474
2026-01-09,13.2597
2026-01-12,13.4122
2026-01-13,13.471
2026-01-14,13.5578
2026-01-15,13.4134
2026-01-16,13.4461
2026-01-19,13.2959
2026-01-20,13.2707
2026-01-21,13.2349
2026-01-22,13.289
2026-01-23,13.4135
2026-01-26,13.4362
2026-01-27,13.5692
2026-01-28,13.8092
2026-01-29,13.7938
2026-01-30,13.4668
2026-02-02,13.2091
2026-02-03,13.3442
2026-02-04,13.3828
2026-02-05,13.2359
2026-02-06,13.1375
2026-02-09,13.4311
2026-02-10,13.5614
2026-02-11,13.7115
2026-02-12,13.6474
2026-02-13,13.4727
2026-02-24,13.6024
2026-02-25,13.8057
2026-02-26,13.6569
2026-02-27,13.6541
2026-03-02,13.4352
2026-03-03,13.1572
2026-03-04,12.7626
2026-03-05,12.9272
2026-03-06,13.0605
2026-03-09,12.6927
2026-03-10,13.1043
2026-03-11,13.2678
