csvdate,nav
2023-04-26,0.9331
2023-04-27,0.9369
2023-04-28,0.941
2023-05-04,0.9387
2023-05-05,0.943
2023-05-08,0.9462
2023-05-09,0.939
2023-05-10,0.9381
2023-05-11,0.9359
2023-05-12,0.9317
2023-05-15,0.9389
2023-05-16,0.9373
2023-05-17,0.932
2023-05-18,0.9361
2023-05-19,0.9342
2023-05-22,0.9383
2023-05-23,0.9307
2023-05-24,0.92
2023-05-25,0.9127
2023-05-29,0.9156
2023-05-30,0.9157
2023-05-31,0.9044
2023-06-01,0.9103
2023-06-02,0.9278
2023-06-05,0.9303
2023-06-06,0.9325
2023-06-07,0.9319
2023-06-08,0.934
2023-06-09,0.9381
2023-06-12,0.9401
2023-06-13,0.9467
2023-06-14,0.9498
2023-06-15,0.9582
2023-06-16,0.9613
2023-06-19,0.9555
2023-06-20,0.9483
2023-06-21,0.941
2023-06-26,0.9241
2023-06-27,0.9313
2023-06-28,0.9335
2023-06-29,0.9296
2023-06-30,0.9339
2023-07-03,0.9431
2023-07-04,0.944
2023-07-05,0.9373
2023-07-06,0.9225
2023-07-07,0.9202
2023-07-10,0.9223
2023-07-11,0.9303
2023-07-12,0.9411
2023-07-13,0.9556
2023-07-14,0.9574
2023-07-18,0.9528
2023-07-19,0.9521
2023-07-20,0.9473
2023-07-21,0.9467
2023-07-24,0.9428
2023-07-25,0.9571
2023-07-26,0.9568
2023-07-27,0.9605
2023-07-28,0.9673
2023-07-31,0.9708
2023-08-01,0.9668
2023-08-02,0.9489
2023-08-03,0.9422
2023-08-04,0.9472
2023-08-07,0.9475
2023-08-08,0.9384
2023-08-09,0.9382
2023-08-10,0.9404
2023-08-11,0.9323
2023-08-14,0.9245
2023-08-15,0.9187
2023-08-16,0.9098
2023-08-17,0.9068
2023-08-18,0.9
2023-08-21,0.8933
2023-08-22,0.8985
2023-08-23,0.9044
2023-08-24,0.9074
2023-08-25,0.8998
2023-08-28,0.9073
2023-08-29,0.9171
2023-08-30,0.9201
2023-08-31,0.9176
2023-09-04,0.927
2023-09-05,0.9159
2023-09-06,0.9142
2023-09-07,0.9096
2023-09-11,0.9115
2023-09-12,0.9085
2023-09-13,0.907
2023-09-14,0.9128
2023-09-15,0.9148
2023-09-18,0.9096
2023-09-19,0.9091
2023-09-20,0.9061
2023-09-21,0.893
2023-09-22,0.8979
2023-09-25,0.8897
2023-09-26,0.8809
2023-09-27,0.8809
2023-09-28,0.8787
2023-10-09,0.871
2023-10-10,0.8799
2023-10-11,0.8852
2023-10-12,0.8884
2023-10-13,0.8775
2023-10-16,0.8745
2023-10-17,0.8778
2023-10-18,0.8705
2023-10-19,0.8587
2023-10-20,0.8534
2023-10-24,0.8523
2023-10-25,0.8524
2023-10-26,0.8472
2023-10-27,0.8532
2023-10-30,0.8561
2023-10-31,0.8512
2023-11-01,0.8573
2023-11-02,0.8667
2023-11-03,0.8789
2023-11-06,0.8869
2023-11-07,0.8796
2023-11-08,0.8768
2023-11-09,0.8779
2023-11-10,0.8726
2023-11-13,0.8772
2023-11-14,0.8867
2023-11-15,0.9006
2023-11-16,0.8963
2023-11-17,0.8953
2023-11-20,0.902
2023-11-21,0.9016
2023-11-22,0.9004
2023-11-23,0.9036
2023-11-24,0.9003
2023-11-27,0.8984
2023-11-28,0.8982
2023-11-29,0.8947
2023-11-30,0.8967
2023-12-01,0.896
2023-12-04,0.8907
2023-12-05,0.8824
2023-12-06,0.8877
2023-12-07,0.8873
2023-12-08,0.8863
2023-12-11,0.8866
2023-12-12,0.8912
2023-12-13,0.8929
2023-12-14,0.9041
2023-12-15,0.9077
2023-12-18,0.9036
2023-12-19,0.9063
2023-12-20,0.9059
2023-12-21,0.9082
2023-12-22,0.9049
2023-12-27,0.9156
2023-12-28,0.9223
2023-12-29,0.9212
2024-01-02,0.9098
2024-01-03,0.9006
2024-01-04,0.9007
2024-01-05,0.8988
2024-01-08,0.8972
2024-01-09,0.8956
2024-01-10,0.8956
2024-01-11,0.8988
2024-01-12,0.9029
2024-01-15,0.9014
2024-01-16,0.8898
2024-01-17,0.874
2024-01-18,0.8787
2024-01-19,0.8832
2024-01-22,0.8815
2024-01-23,0.8857
2024-01-24,0.8973
2024-01-25,0.9034
2024-01-26,0.8995
2024-01-29,0.904
2024-01-30,0.8985
2024-01-31,0.8959
2024-02-01,0.8992
2024-02-02,0.8998
2024-02-05,0.8958
2024-02-06,0.9069
2024-02-07,0.9083
2024-02-08,0.9056
2024-02-19,0.917
2024-02-20,0.9182
2024-02-21,0.92
2024-02-22,0.9313
2024-02-23,0.933
2024-02-26,0.9303
2024-02-27,0.9335
2024-02-28,0.9269
2024-02-29,0.9308
2024-03-01,0.9375
2024-03-04,0.9379
2024-03-05,0.9318
2024-03-06,0.9389
2024-03-07,0.9431
2024-03-08,0.9472
2024-03-11,0.9445
2024-03-12,0.9506
2024-03-13,0.9513
2024-03-14,0.9484
2024-03-15,0.94
2024-03-18,0.9434
2024-03-19,0.9391
2024-03-20,0.9405
2024-03-21,0.9515
2024-03-22,0.9456
2024-03-25,0.943
2024-03-26,0.9455
2024-03-27,0.9452
2024-03-28,0.9464
2024-04-02,0.9425
2024-04-03,0.9397
2024-04-08,0.9406
2024-04-09,0.9439
2024-04-10,0.9413
2024-04-11,0.9403
2024-04-12,0.9309
2024-04-15,0.9255
2024-04-16,0.9118
2024-04-17,0.9114
2024-04-18,0.9156
2024-04-19,0.9081
2024-04-22,0.9154
2024-04-23,0.9246
2024-04-24,0.9338
2024-04-25,0.9282
2024-04-26,0.9371
2024-04-29,0.9396
2024-04-30,0.9373
2024-05-06,0.9577
2024-05-07,0.9594
2024-05-08,0.9548
2024-05-09,0.9603
2024-05-10,0.9661
2024-05-13,0.9695
2024-05-14,0.9709
2024-05-16,0.9838
2024-05-17,0.9861
2024-05-20,0.9868
2024-05-21,0.9805
2024-05-22,0.9783
2024-05-23,0.9715
2024-05-24,0.9688
2024-05-27,0.9731
2024-05-28,0.9708
2024-05-29,0.9582
2024-05-30,0.9548
2024-05-31,0.9565
2024-06-03,0.9646
2024-06-04,0.9636
2024-06-05,0.9652
2024-06-06,0.9696
2024-06-07,0.9661
2024-06-11,0.9599
2024-06-12,0.9636
2024-06-13,0.9603
2024-06-14,0.9555
2024-06-17,0.9539
2024-06-18,0.9585
2024-06-19,0.9651
2024-06-20,0.9653
2024-06-21,0.9592
2024-06-24,0.9594
2024-06-25,0.9615
2024-06-26,0.9608
2024-06-27,0.9579
2024-06-28,0.9572
2024-07-02,0.9551
2024-07-03,0.9619
2024-07-04,0.9674
2024-07-05,0.9676
2024-07-08,0.9658
2024-07-09,0.9648
2024-07-10,0.9697
2024-07-11,0.9791
2024-07-12,0.9844
2024-07-15,0.9802
2024-07-16,0.9795
2024-07-17,0.9769
2024-07-18,0.9697
2024-07-19,0.9598
2024-07-22,0.9634
2024-07-23,0.9615
2024-07-24,0.9543
2024-07-25,0.9459
2024-07-26,0.9514
2024-07-29,0.955
2024-07-30,0.9522
2024-07-31,0.9651
2024-08-01,0.957
2024-08-02,0.9393
2024-08-05,0.9122
2024-08-06,0.922
2024-08-07,0.9273
2024-08-08,0.9308
2024-08-09,0.9375
2024-08-12,0.937
2024-08-13,0.9469
2024-08-14,0.9502
2024-08-15,0.955
2024-08-16,0.9652
2024-08-19,0.9712
2024-08-20,0.9723
2024-08-21,0.9728
2024-08-22,0.9717
2024-08-23,0.9772
2024-08-26,0.9779
2024-08-27,0.9777
2024-08-28,0.9739
2024-08-29,0.974
2024-08-30,0.9789
2024-09-02,0.9758
2024-09-03,0.9682
2024-09-04,0.961
2024-09-05,0.9596
2024-09-09,0.9523
2024-09-10,0.9531
2024-09-11,0.9527
2024-09-12,0.9606
2024-09-13,0.9662
2024-09-19,0.9794
2024-09-20,0.981
2024-09-23,0.9822
2024-09-24,0.9932
2024-09-25,0.9925
2024-09-26,1.0096
2024-09-27,1.0206
2024-09-30,1.0203
2024-10-08,1.005
2024-10-09,1.0034
2024-10-10,1.007
2024-10-14,1.0126
2024-10-15,1.0045
2024-10-16,1.0038
2024-10-17,1.0011
2024-10-18,1.0109
2024-10-21,1.003
2024-10-22,0.9981
2024-10-23,0.9945
2024-10-24,0.9922
2024-10-25,0.9923
2024-10-28,0.9947
2024-10-29,0.9938
2024-10-30,0.9877
2024-10-31,0.9783
2024-11-01,0.9801
2024-11-04,0.9821
2024-11-05,0.9902
2024-11-06,0.9891
2024-11-07,0.9992
2024-11-08,0.9951
2024-11-11,0.9912
2024-11-12,0.9776
2024-11-13,0.9742
2024-11-14,0.9692
2024-11-15,0.9632
2024-11-18,0.9653
2024-11-19,0.9684
2024-11-20,0.9673
2024-11-21,0.9688
2024-11-22,0.9686
2024-11-25,0.9766
2024-11-26,0.9748
2024-11-27,0.9786
2024-11-28,0.9776
2024-11-29,0.9814
2024-12-02,0.9855
2024-12-03,0.9899
2024-12-04,0.9926
2024-12-05,0.9921
2024-12-06,0.9956
2024-12-09,0.9999
2024-12-10,0.9928
2024-12-11,0.9934
2024-12-12,0.9947
2024-12-13,0.9865
2024-12-16,0.9861
2024-12-17,0.9826
2024-12-18,0.9714
2024-12-19,0.9616
2024-12-20,0.9633
2024-12-23,0.9674
2024-12-24,0.9725
2024-12-27,0.9732
2024-12-30,0.9668
2024-12-31,0.9651
2025-01-02,0.9566
2025-01-03,0.9597
2025-01-06,0.9651
2025-01-07,0.9628
2025-01-08,0.9571
2025-01-09,0.9564
2025-01-10,0.9457
2025-01-13,0.9415
2025-01-14,0.9458
2025-01-15,0.9553
2025-01-16,0.9598
2025-01-17,0.9643
2025-01-20,0.97
2025-01-21,0.9773
2025-01-22,0.9776
2025-01-23,0.9807
2025-01-24,0.9853
2025-01-27,0.9816
2025-02-05,0.9871
2025-02-06,0.9896
2025-02-07,0.9852
2025-02-10,0.9889
2025-02-11,0.9873
2025-02-12,0.9893
2025-02-13,0.9981
2025-02-14,1.0057
2025-02-17,1.0069
2025-02-18,1.0103
2025-02-19,1.0085
2025-02-20,1.0056
2025-02-21,1.0044
2025-02-24,1.0018
2025-02-25,0.997
2025-02-26,1.0023
2025-02-27,0.9923
2025-02-28,0.989
2025-03-03,0.9875
2025-03-04,0.9796
2025-03-05,0.9936
2025-03-06,0.9963
2025-03-07,0.9963
2025-03-10,0.9813
2025-03-11,0.9732
2025-03-12,0.9748
2025-03-13,0.9673
2025-03-14,0.9796
2025-03-17,0.9873
2025-03-18,0.9894
2025-03-19,0.9928
2025-03-20,0.9875
2025-03-21,0.9817
2025-03-24,0.9878
2025-03-25,0.9865
2025-03-26,0.9817
2025-03-27,0.9787
2025-03-28,0.9678
2025-03-31,0.9601
2025-04-01,0.9592
2025-04-02,0.9614
2025-04-03,0.9377
2025-04-07,0.8648
2025-04-08,0.8674
2025-04-09,0.8944
2025-04-10,0.8987
2025-04-11,0.9076
2025-04-14,0.9198
2025-04-15,0.9231
2025-04-16,0.9146
2025-04-17,0.9188
2025-04-22,0.9241
2025-04-23,0.9341
2025-04-24,0.9411
2025-04-25,0.9441
2025-04-28,0.9464
2025-04-29,0.9503
2025-04-30,0.9541
2025-05-06,0.9639
2025-05-07,0.9659
2025-05-08,0.9657
2025-05-09,0.9686
2025-05-12,0.9821
2025-05-13,0.9855
2025-05-14,0.9905
2025-05-15,0.9925
2025-05-16,0.9947
2025-05-19,0.9966
2025-05-20,0.9974
2025-05-21,0.9942
2025-05-22,0.9895
2025-05-23,0.9879
2025-05-26,0.9894
2025-05-27,0.9962
2025-05-28,0.99
2025-05-29,0.9959
2025-05-30,0.9935
2025-06-03,0.9979
2025-06-04,1.0036
2025-06-05,1.0034
2025-06-06,1.007
2025-06-09,1.0122
2025-06-10,1.0164
2025-06-11,1.0166
2025-06-12,1.0178
2025-06-13,1.0064
2025-06-16,1.0149
2025-06-17,1.0094
2025-06-18,1.0081
2025-06-19,1.0017
2025-06-20,1.0021
2025-06-23,1.0035
2025-06-24,1.02
2025-06-25,1.0206
2025-06-26,1.027
2025-06-27,1.0326
2025-06-30,1.0327
2025-07-02,1.0279
2025-07-03,1.0315
2025-07-04,1.0301
2025-07-07,1.0236
2025-07-08,1.0246
2025-07-09,1.028
2025-07-10,1.0307
2025-07-11,1.0261
2025-07-14,1.0252
2025-07-15,1.0239
2025-07-16,1.0234
2025-07-17,1.028
2025-07-18,1.0311
2025-07-21,1.0339
2025-07-22,1.0353
2025-07-23,1.0454
2025-07-24,1.0471
2025-07-25,1.0445
2025-07-28,1.0416
2025-07-29,1.04
2025-07-30,1.0366
2025-07-31,1.0302
2025-08-01,1.0191
2025-08-04,1.0268
2025-08-05,1.0275
2025-08-06,1.0296
2025-08-07,1.0347
2025-08-08,1.0372
2025-08-11,1.0335
2025-08-12,1.0411
2025-08-13,1.0508
2025-08-14,1.0484
2025-08-15,1.0495
2025-08-18,1.0474
2025-08-19,1.0459
2025-08-20,1.0429
2025-08-21,1.039
2025-08-22,1.0524
2025-08-25,1.0519
2025-08-26,1.0482
2025-08-27,1.0473
2025-08-28,1.0531
2025-08-29,1.0491
2025-09-01,1.0498
2025-09-02,1.0426
2025-09-03,1.0441
2025-09-04,1.0473
2025-09-05,1.0519
2025-09-08,1.0563
2025-09-09,1.0585
2025-09-10,1.0644
2025-09-11,1.0691
2025-09-12,1.0708
2025-09-15,1.0752
2025-09-16,1.0762
2025-09-17,1.0766
2025-09-18,1.0768
2025-09-19,1.0767
2025-09-22,1.0791
2025-09-23,1.0764
2025-09-24,1.0736
2025-09-25,1.0678
2025-09-26,1.0673
2025-09-29,1.0735
2025-09-30,1.0785
2025-10-09,1.0846
2025-10-10,1.0665
2025-10-13,1.0698
2025-10-14,1.0643
2025-10-15,1.0769
2025-10-16,1.0794
2025-10-17,1.0746
2025-10-20,1.0878
2025-10-21,1.0886
2025-10-22,1.0844
2025-10-23,1.0874
2025-10-24,1.0945
2025-10-27,1.1058
2025-10-28,1.1062
2025-10-30,1.1011
2025-10-31,1.1002
2025-11-03,1.1024
2025-11-04,1.0919
2025-11-05,1.0902
2025-11-06,1.0883
2025-11-07,1.0837
2025-11-10,1.0954
2025-11-11,1.1006
2025-11-12,1.105
2025-11-13,1.0971
2025-11-14,1.0891
2025-11-17,1.0817
2025-11-18,1.0672
2025-11-19,1.0664
2025-11-20,1.0611
2025-11-21,1.0616
2025-11-24,1.0711
2025-11-25,1.0797
2025-11-26,1.0884
2025-11-27,1.0893
2025-11-28,1.0909
2025-12-01,1.088
2025-12-02,1.0888
2025-12-03,1.0901
2025-12-04,1.0938
2025-12-05,1.0949
2025-12-08,1.0907
2025-12-09,1.0878
2025-12-10,1.0932
2025-12-11,1.0965
2025-12-12,1.0926
2025-12-15,1.0915
2025-12-16,1.0853
2025-12-17,1.0805
2025-12-18,1.0846
2025-12-19,1.0892
2025-12-22,1.0951
2025-12-23,1.0986
2025-12-24,1.1005
2025-12-29,1.1008
2025-12-30,1.1012
2025-12-31,1.0964
2026-01-05,1.1096
2026-01-06,1.1178
2026-01-07,1.1148
2026-01-08,1.1106
2026-01-09,1.1153
2026-01-12,1.1197
2026-01-13,1.1215
2026-01-14,1.1227
2026-01-15,1.1246
2026-01-16,1.1241
2026-01-19,1.1215
2026-01-20,1.1106
2026-01-21,1.1176
2026-01-22,1.1234
2026-01-23,1.1248
2026-01-26,1.1307
2026-01-27,1.1395
2026-01-28,1.1399
2026-01-29,1.139
2026-01-30,1.1323
2026-02-02,1.1288
2026-02-03,1.1317
2026-02-04,1.1308
2026-02-05,1.1192
2026-02-06,1.1306
2026-02-09,1.1444
2026-02-10,1.148
2026-02-11,1.1496
2026-02-12,1.1435
2026-02-13,1.1385
2026-02-24,1.1475
2026-02-25,1.1555
2026-02-26,1.1548
2026-02-27,1.1547
2026-03-02,1.141
2026-03-03,1.115
2026-03-04,1.1088
2026-03-05,1.1053
2026-03-06,1.0964
2026-03-09,1.089
2026-03-10,1.1019
