csvdate,nav
2022-05-17,11.54
2022-05-18,11.6
2022-05-19,11.44
2022-05-20,11.61
2022-05-23,11.59
2022-05-24,11.48
2022-05-25,11.53
2022-05-26,11.47
2022-05-27,11.69
2022-05-30,11.85
2022-05-31,11.93
2022-06-01,11.89
2022-06-02,11.8
2022-06-06,11.86
2022-06-07,11.73
2022-06-08,11.81
2022-06-09,11.72
2022-06-10,11.55
2022-06-13,11.27
2022-06-14,11.19
2022-06-15,11.23
2022-06-16,11.15
2022-06-17,11.06
2022-06-20,11.07
2022-06-21,11.23
2022-06-22,11.05
2022-06-23,11.08
2022-06-24,11.2
2022-06-27,11.38
2022-06-28,11.42
2022-06-29,11.28
2022-06-30,11.19
2022-07-04,11.06
2022-07-05,11.03
2022-07-06,10.9
2022-07-07,11.03
2022-07-08,11.11
2022-07-11,10.94
2022-07-12,10.88
2022-07-13,10.89
2022-07-14,10.8
2022-07-15,10.8
2022-07-18,10.99
2022-07-19,10.96
2022-07-20,11.07
2022-07-21,11.06
2022-07-22,11.08
2022-07-25,11.11
2022-07-26,11.17
2022-07-27,11.14
2022-07-28,11.21
2022-07-29,11.16
2022-08-01,11.19
2022-08-02,11.05
2022-08-03,11.02
2022-08-04,11.06
2022-08-05,11.17
2022-08-08,11.17
2022-08-09,11.15
2022-08-10,11.1
2022-08-11,11.28
2022-08-12,11.28
2022-08-15,11.22
2022-08-16,11.23
2022-08-17,11.22
2022-08-18,11.18
2022-08-19,11.13
2022-08-22,11.08
2022-08-23,11.01
2022-08-24,10.96
2022-08-25,11.11
2022-08-26,11.14
2022-08-29,10.92
2022-08-30,10.95
2022-08-31,10.99
2022-09-01,10.8
2022-09-02,10.77
2022-09-05,10.72
2022-09-06,10.71
2022-09-07,10.59
2022-09-08,10.64
2022-09-09,10.81
2022-09-13,10.68
2022-09-14,10.7
2022-09-15,10.71
2022-09-16,10.56
2022-09-19,10.53
2022-09-20,10.57
2022-09-21,10.42
2022-09-22,10.3
2022-09-23,10.14
2022-09-26,9.98
2022-09-27,9.98
2022-09-28,9.81
2022-09-29,9.82
2022-09-30,9.8
2022-10-10,9.87
2022-10-11,9.7
2022-10-12,9.66
2022-10-13,9.55
2022-10-14,9.68
2022-10-17,9.6
2022-10-18,9.71
2022-10-19,9.6
2022-10-20,9.58
2022-10-21,9.47
2022-10-24,9.36
2022-10-25,9.37
2022-10-26,9.43
2022-10-27,9.48
2022-10-28,9.35
2022-10-31,9.33
2022-11-01,9.53
2022-11-02,9.6
2022-11-03,9.4
2022-11-04,9.62
2022-11-07,9.77
2022-11-08,9.84
2022-11-09,9.88
2022-11-10,10.13
2022-11-11,10.35
2022-11-14,10.43
2022-11-15,10.63
2022-11-16,10.59
2022-11-17,10.47
2022-11-18,10.5
2022-11-21,10.35
2022-11-22,10.41
2022-11-23,10.47
2022-11-24,10.61
2022-11-25,10.62
2022-11-28,10.44
2022-11-29,10.68
2022-11-30,10.81
2022-12-01,10.96
2022-12-02,10.82
2022-12-05,10.93
2022-12-06,10.81
2022-12-07,10.7
2022-12-08,10.8
2022-12-09,10.96
2022-12-12,10.85
2022-12-13,10.93
2022-12-14,11.01
2022-12-15,10.87
2022-12-16,10.83
2022-12-19,10.79
2022-12-20,10.68
2022-12-21,10.75
2022-12-22,10.84
2022-12-23,10.75
2022-12-28,10.81
2022-12-29,10.74
2022-12-30,10.79
2023-01-03,10.78
2023-01-04,10.95
2023-01-05,10.96
2023-01-06,11.04
2023-01-09,11.27
2023-01-10,11.2
2023-01-11,11.22
2023-01-12,11.32
2023-01-13,11.46
2023-01-16,11.54
2023-01-17,11.5
2023-01-18,11.53
2023-01-19,11.5
2023-01-20,11.58
2023-01-30,11.81
2023-01-31,11.63
2023-02-01,11.73
2023-02-02,11.74
2023-02-03,11.68
2023-02-06,11.42
2023-02-07,11.45
2023-02-08,11.52
2023-02-09,11.55
2023-02-10,11.47
2023-02-13,11.45
2023-02-14,11.5
2023-02-15,11.29
2023-02-16,11.34
2023-02-17,11.24
2023-02-20,11.38
2023-02-21,11.34
2023-02-22,11.22
2023-02-23,11.25
2023-02-24,11.09
2023-02-27,11.03
2023-02-28,10.99
2023-03-01,11.19
2023-03-02,11.18
2023-03-03,11.23
2023-03-06,11.26
2023-03-07,11.21
2023-03-08,11.08
2023-03-09,11.02
2023-03-10,10.88
2023-03-13,11.0
2023-03-14,10.82
2023-03-15,10.89
2023-03-16,10.78
2023-03-17,10.94
2023-03-20,10.81
2023-03-21,10.88
2023-03-22,11.01
2023-03-23,11.14
2023-03-24,11.08
2023-03-27,10.97
2023-03-28,11.03
2023-03-29,11.09
2023-03-30,11.16
2023-03-31,11.16
2023-04-03,11.17
2023-04-04,11.18
2023-04-06,11.13
2023-04-11,11.26
2023-04-12,11.27
2023-04-13,11.28
2023-04-14,11.32
2023-04-17,11.35
2023-04-18,11.35
2023-04-19,11.26
2023-04-20,11.26
2023-04-21,11.16
2023-04-24,11.1
2023-04-25,11.0
2023-04-26,11.02
2023-04-27,11.07
2023-04-28,11.14
2023-05-04,11.18
2023-05-05,11.21
2023-05-08,11.3
2023-05-09,11.24
2023-05-10,11.17
2023-05-11,11.11
2023-05-12,10.98
2023-05-15,11.06
2023-05-16,11.04
2023-05-17,10.95
2023-05-18,11.01
2023-05-19,11.07
2023-05-22,11.11
2023-05-23,11.06
2023-05-24,10.96
2023-05-25,10.88
2023-05-29,11.03
2023-05-30,11.01
2023-05-31,10.85
2023-06-01,10.85
2023-06-02,11.08
2023-06-05,11.09
2023-06-06,11.12
2023-06-07,11.16
2023-06-08,11.2
2023-06-09,11.27
2023-06-12,11.3
2023-06-13,11.41
2023-06-14,11.42
2023-06-15,11.51
2023-06-16,11.56
2023-06-19,11.46
2023-06-20,11.41
2023-06-21,11.33
2023-06-26,11.12
2023-06-27,11.21
2023-06-28,11.2
2023-06-29,11.17
2023-06-30,11.2
2023-07-03,11.33
2023-07-04,11.37
2023-07-05,11.28
2023-07-06,11.08
2023-07-07,11.01
2023-07-10,11.0
2023-07-11,11.16
2023-07-12,11.3
2023-07-13,11.52
2023-07-14,11.61
2023-07-18,11.49
2023-07-19,11.44
2023-07-20,11.42
2023-07-21,11.38
2023-07-24,11.32
2023-07-25,11.55
2023-07-26,11.56
2023-07-27,11.6
2023-07-28,11.62
2023-07-31,11.66
2023-08-01,11.62
2023-08-02,11.37
2023-08-03,11.35
2023-08-04,11.35
2023-08-07,11.36
2023-08-08,11.22
2023-08-09,11.26
2023-08-10,11.24
2023-08-11,11.11
2023-08-14,10.99
2023-08-15,10.96
2023-08-16,10.89
2023-08-17,10.85
2023-08-18,10.75
2023-08-21,10.66
2023-08-22,10.74
2023-08-23,10.8
2023-08-24,10.92
2023-08-25,10.78
2023-08-28,10.84
2023-08-29,10.95
2023-08-30,11.03
2023-08-31,10.99
2023-09-04,11.2
2023-09-05,11.07
2023-09-06,11.03
2023-09-07,10.93
2023-09-11,10.96
2023-09-12,10.95
2023-09-13,10.95
2023-09-14,11.04
2023-09-15,11.1
2023-09-18,10.96
2023-09-19,10.97
2023-09-20,10.94
2023-09-21,10.77
2023-09-22,10.86
2023-09-25,10.8
2023-09-26,10.68
2023-09-27,10.66
2023-09-28,10.66
2023-10-09,10.65
2023-10-10,10.73
2023-10-11,10.85
2023-10-12,10.92
2023-10-13,10.8
2023-10-16,10.73
2023-10-17,10.8
2023-10-18,10.77
2023-10-19,10.6
2023-10-20,10.58
2023-10-24,10.52
2023-10-25,10.52
2023-10-26,10.4
2023-10-27,10.49
2023-10-30,10.49
2023-10-31,10.41
2023-11-01,10.44
2023-11-02,10.59
2023-11-03,10.78
2023-11-06,10.93
2023-11-07,10.8
2023-11-08,10.75
2023-11-09,10.77
2023-11-10,10.68
2023-11-13,10.72
2023-11-14,10.8
2023-11-15,11.02
2023-11-16,10.98
2023-11-17,10.97
2023-11-20,11.07
2023-11-21,11.11
2023-11-22,11.06
2023-11-23,11.1
2023-11-24,11.02
2023-11-27,10.96
2023-11-28,11.03
2023-11-29,11.0
2023-11-30,11.01
2023-12-01,10.96
2023-12-04,10.91
2023-12-05,10.76
2023-12-06,10.83
2023-12-07,10.79
2023-12-08,10.86
2023-12-11,10.8
2023-12-12,10.86
2023-12-13,10.81
2023-12-14,11.04
2023-12-15,11.14
2023-12-18,11.08
2023-12-19,11.09
2023-12-20,11.14
2023-12-21,11.15
2023-12-22,11.11
2023-12-27,11.28
2023-12-28,11.43
2023-12-29,11.42
2024-01-02,11.31
2024-01-03,11.14
2024-01-04,11.15
2024-01-05,11.15
2024-01-08,11.08
2024-01-09,11.08
2024-01-10,11.02
2024-01-11,11.07
2024-01-12,11.09
2024-01-15,11.09
2024-01-16,10.93
2024-01-17,10.7
2024-01-18,10.73
2024-01-19,10.89
2024-01-22,10.86
2024-01-23,10.93
2024-01-24,11.04
2024-01-25,11.12
2024-01-26,11.11
2024-01-29,11.22
2024-01-30,11.11
2024-01-31,11.09
2024-02-01,11.11
2024-02-02,11.21
2024-02-05,11.15
2024-02-06,11.3
2024-02-07,11.31
2024-02-08,11.25
2024-02-19,11.42
2024-02-20,11.47
2024-02-21,11.45
2024-02-22,11.48
2024-02-23,11.49
2024-02-26,11.42
2024-02-27,11.41
2024-02-28,11.38
2024-02-29,11.4
2024-03-01,11.43
2024-03-04,11.52
2024-03-05,11.48
2024-03-06,11.54
2024-03-07,11.62
2024-03-08,11.74
2024-03-11,11.69
2024-03-12,11.79
2024-03-13,11.81
2024-03-14,11.79
2024-03-15,11.62
2024-03-18,11.61
2024-03-19,11.5
2024-03-20,11.53
2024-03-21,11.7
2024-03-22,11.59
2024-03-25,11.55
2024-03-26,11.58
2024-03-27,11.54
2024-03-28,11.58
2024-04-02,11.64
2024-04-03,11.58
2024-04-08,11.63
2024-04-09,11.7
2024-04-10,11.69
2024-04-11,11.64
2024-04-12,11.5
2024-04-15,11.41
2024-04-16,11.15
2024-04-17,11.2
2024-04-18,11.32
2024-04-19,11.12
2024-04-22,11.17
2024-04-23,11.26
2024-04-24,11.45
2024-04-25,11.39
2024-04-26,11.49
2024-04-29,11.59
2024-04-30,11.6
2024-05-06,11.77
2024-05-07,11.85
2024-05-08,11.81
2024-05-09,11.83
2024-05-10,11.93
2024-05-13,11.99
2024-05-14,11.98
2024-05-16,12.23
2024-05-17,12.2
2024-05-20,12.2
2024-05-21,12.08
2024-05-22,12.1
2024-05-23,12.11
2024-05-24,12.0
2024-05-27,12.08
2024-05-28,12.07
2024-05-29,11.88
2024-05-30,11.76
2024-05-31,11.7
2024-06-03,11.91
2024-06-04,11.84
2024-06-05,11.92
2024-06-06,12.07
2024-06-07,12.04
2024-06-11,11.9
2024-06-12,11.96
2024-06-13,12.03
2024-06-14,11.99
2024-06-17,11.93
2024-06-18,11.99
2024-06-19,12.18
2024-06-20,12.2
2024-06-21,12.1
2024-06-24,12.04
2024-06-25,12.08
2024-06-26,12.09
2024-06-27,12.05
2024-06-28,12.12
2024-07-02,12.09
2024-07-03,12.19
2024-07-04,12.36
2024-07-05,12.34
2024-07-08,12.32
2024-07-09,12.38
2024-07-10,12.38
2024-07-11,12.55
2024-07-12,12.54
2024-07-15,12.48
2024-07-16,12.43
2024-07-17,12.4
2024-07-18,12.39
2024-07-19,12.19
2024-07-22,12.11
2024-07-23,12.14
2024-07-24,12.08
2024-07-25,11.99
2024-07-26,11.96
2024-07-29,11.98
2024-07-30,11.93
2024-07-31,12.1
2024-08-01,12.17
2024-08-02,11.88
2024-08-05,11.38
2024-08-06,11.45
2024-08-07,11.72
2024-08-08,11.71
2024-08-09,11.85
2024-08-12,11.92
2024-08-13,11.98
2024-08-14,12.02
2024-08-15,12.04
2024-08-16,12.21
2024-08-19,12.32
2024-08-20,12.36
2024-08-21,12.3
2024-08-22,12.33
2024-08-23,12.34
2024-08-26,12.4
2024-08-27,12.37
2024-08-28,12.34
2024-08-29,12.33
2024-08-30,12.36
2024-09-02,12.37
2024-09-03,12.29
2024-09-04,12.1
2024-09-05,12.15
2024-09-09,12.04
2024-09-10,12.03
2024-09-11,11.99
2024-09-12,12.16
2024-09-13,12.22
2024-09-19,12.43
2024-09-20,12.47
2024-09-23,12.51
2024-09-24,12.68
2024-09-25,12.72
2024-09-26,12.96
2024-09-27,13.05
2024-09-30,13.01
2024-10-08,12.8
2024-10-09,12.75
2024-10-10,12.82
2024-10-14,12.9
2024-10-15,12.81
2024-10-16,12.7
2024-10-17,12.66
2024-10-18,12.87
2024-10-21,12.79
2024-10-22,12.73
2024-10-23,12.71
2024-10-24,12.64
2024-10-25,12.65
2024-10-28,12.6
2024-10-29,12.59
2024-10-30,12.47
2024-10-31,12.37
2024-11-01,12.4
2024-11-04,12.47
2024-11-05,12.56
2024-11-06,12.45
2024-11-07,12.58
2024-11-08,12.55
2024-11-11,12.43
2024-11-12,12.21
2024-11-13,12.11
2024-11-14,12.03
2024-11-15,12.08
2024-11-18,12.12
2024-11-19,12.22
2024-11-20,12.18
2024-11-21,12.17
2024-11-22,12.17
2024-11-25,12.21
2024-11-26,12.12
2024-11-27,12.19
2024-11-28,12.14
2024-11-29,12.12
2024-12-02,12.16
2024-12-03,12.31
2024-12-04,12.32
2024-12-05,12.3
2024-12-06,12.33
2024-12-09,12.43
2024-12-10,12.35
2024-12-11,12.3
2024-12-12,12.35
2024-12-13,12.27
2024-12-16,12.23
2024-12-17,12.17
2024-12-18,12.19
2024-12-19,12.05
2024-12-20,11.94
2024-12-23,12.1
2024-12-24,12.15
2024-12-27,12.14
2024-12-30,12.09
2024-12-31,12.05
2025-01-02,12.0
2025-01-03,12.02
2025-01-06,12.09
2025-01-07,12.06
2025-01-08,12.03
2025-01-09,11.98
2025-01-10,11.87
2025-01-13,11.7
2025-01-14,11.84
2025-01-15,11.84
2025-01-16,11.97
2025-01-17,11.99
2025-01-20,12.08
2025-01-21,12.12
2025-01-22,12.12
2025-01-23,12.1
2025-01-24,12.2
2025-02-05,12.18
2025-02-06,12.22
2025-02-07,12.3
2025-02-10,12.29
2025-02-11,12.23
2025-02-12,12.33
2025-02-13,12.33
2025-02-14,12.49
2025-02-17,12.56
2025-02-18,12.64
2025-02-19,12.61
2025-02-20,12.54
2025-02-21,12.73
2025-02-24,12.64
2025-02-25,12.46
2025-02-26,12.63
2025-02-27,12.56
2025-02-28,12.31
2025-03-03,12.32
2025-03-04,12.27
2025-03-05,12.45
2025-03-06,12.62
2025-03-07,12.54
2025-03-10,12.43
2025-03-11,12.34
2025-03-12,12.4
2025-03-13,12.3
2025-03-14,12.4
2025-03-17,12.49
2025-03-18,12.62
2025-03-19,12.61
2025-03-20,12.59
2025-03-21,12.48
2025-03-24,12.53
2025-03-25,12.51
2025-03-26,12.56
2025-03-27,12.54
2025-03-28,12.48
2025-03-31,12.21
2025-04-01,12.33
2025-04-02,12.38
2025-04-03,12.26
2025-04-07,11.12
2025-04-08,11.06
2025-04-09,10.95
2025-04-10,11.45
2025-04-11,11.55
2025-04-14,11.72
2025-04-15,11.83
2025-04-16,11.74
2025-04-17,11.84
2025-04-22,11.86
2025-04-23,12.13
2025-04-24,12.07
2025-04-25,12.14
2025-04-28,12.18
2025-04-29,12.21
2025-04-30,12.34
2025-05-06,12.69
2025-05-07,12.72
2025-05-08,12.68
2025-05-09,12.72
2025-05-12,12.94
2025-05-13,12.84
2025-05-14,13.01
2025-05-15,13.04
2025-05-16,13.06
2025-05-19,13.01
2025-05-20,13.04
2025-05-21,13.15
2025-05-22,13.07
2025-05-23,13.13
2025-05-26,13.14
2025-05-27,13.09
2025-05-28,13.09
2025-05-29,13.18
2025-05-30,13.07
2025-06-03,13.06
2025-06-04,13.22
2025-06-05,13.33
2025-06-06,13.32
2025-06-09,13.45
2025-06-10,13.52
2025-06-11,13.6
2025-06-12,13.57
2025-06-13,13.47
2025-06-16,13.54
2025-06-17,13.58
2025-06-18,13.52
2025-06-19,13.34
2025-06-20,13.45
2025-06-23,13.33
2025-06-24,13.62
2025-06-25,13.76
2025-06-26,13.83
2025-06-27,13.83
2025-06-30,13.76
2025-07-02,13.85
2025-07-03,13.89
2025-07-04,13.82
2025-07-07,13.76
2025-07-08,13.84
2025-07-09,13.8
2025-07-10,13.88
2025-07-11,13.89
2025-07-14,13.87
2025-07-15,13.97
2025-07-16,13.91
2025-07-17,13.89
2025-07-18,14.0
2025-07-21,14.03
2025-07-22,14.01
2025-07-23,14.18
2025-07-24,14.2
2025-07-25,14.07
2025-07-28,14.09
2025-07-29,14.04
2025-07-30,14.04
2025-07-31,13.93
2025-08-01,13.74
2025-08-04,13.84
2025-08-05,13.96
2025-08-06,13.95
2025-08-07,14.1
2025-08-08,14.02
2025-08-11,14.08
2025-08-12,14.13
2025-08-13,14.38
2025-08-14,14.35
2025-08-15,14.32
2025-08-18,14.27
2025-08-19,14.24
2025-08-20,14.17
2025-08-21,14.21
2025-08-22,14.23
2025-08-25,14.44
2025-08-26,14.34
2025-08-27,14.26
2025-08-28,14.23
2025-08-29,14.26
2025-09-01,14.33
2025-09-02,14.25
2025-09-03,14.22
2025-09-04,14.17
2025-09-05,14.34
2025-09-08,14.43
2025-09-09,14.54
2025-09-10,14.74
2025-09-11,14.77
2025-09-12,14.94
2025-09-15,14.99
2025-09-16,15.1
2025-09-17,15.14
2025-09-18,15.03
2025-09-19,14.95
2025-09-22,14.97
2025-09-23,15.0
2025-09-24,15.05
2025-09-25,14.97
2025-09-26,14.8
2025-09-29,15.01
2025-09-30,15.05
2025-10-09,15.38
2025-10-10,14.78
2025-10-13,15.1
2025-10-14,14.92
2025-10-15,15.18
2025-10-16,15.31
2025-10-17,15.13
2025-10-20,15.4
2025-10-21,15.47
2025-10-22,15.4
2025-10-23,15.42
2025-10-24,15.49
2025-10-27,15.7
2025-10-28,15.64
2025-10-30,15.72
2025-10-31,15.63
2025-11-03,15.73
2025-11-04,15.56
2025-11-05,15.46
2025-11-06,15.61
2025-11-07,15.51
2025-11-10,15.73
2025-11-11,15.79
2025-11-12,15.88
2025-11-13,15.83
2025-11-14,15.55
2025-11-17,15.57
2025-11-18,15.29
2025-11-19,15.25
2025-11-20,15.39
2025-11-21,15.02
2025-11-24,15.15
2025-11-25,15.25
2025-11-26,15.42
2025-11-27,15.41
2025-11-28,15.36
2025-12-01,15.38
2025-12-02,15.48
2025-12-03,15.5
2025-12-04,15.46
2025-12-05,15.57
2025-12-08,15.58
2025-12-09,15.48
2025-12-10,15.52
2025-12-11,15.46
2025-12-12,15.59
2025-12-15,15.47
2025-12-16,15.27
2025-12-17,15.36
2025-12-18,15.34
2025-12-19,15.4
2025-12-22,15.57
2025-12-23,15.58
2025-12-24,15.65
2025-12-29,15.73
2025-12-30,15.75
2025-12-31,15.74
2026-01-05,16.18
2026-01-06,16.32
2026-01-07,16.29
2026-01-08,16.14
2026-01-09,16.11
2026-01-12,16.16
2026-01-13,16.2
2026-01-14,16.31
2026-01-15,16.33
2026-01-16,16.41
2026-01-19,16.39
2026-01-20,16.34
2026-01-21,16.31
2026-01-22,16.39
2026-01-23,16.42
2026-01-26,16.49
2026-01-27,16.76
2026-01-28,16.95
2026-01-29,16.97
2026-01-30,16.8
2026-02-02,16.48
2026-02-03,16.83
2026-02-04,16.85
2026-02-05,16.62
2026-02-06,16.54
2026-02-09,16.9
2026-02-10,17.02
2026-02-11,17.2
2026-02-12,17.29
2026-02-13,17.1
2026-02-24,17.47
2026-02-25,17.75
2026-02-26,17.79
2026-02-27,17.67
2026-03-02,17.48
2026-03-03,16.94
2026-03-04,16.63
2026-03-05,16.68
