csvdate,nav
2022-09-09,9.37
2022-09-13,9.37
2022-09-14,9.22
2022-09-15,9.22
2022-09-16,9.13
2022-09-19,9.06
2022-09-20,9.14
2022-09-21,8.98
2022-09-22,8.87
2022-09-23,8.79
2022-09-26,8.79
2022-09-27,8.86
2022-09-28,8.6
2022-09-29,8.56
2022-09-30,8.53
2022-10-03,8.49
2022-10-05,8.89
2022-10-06,8.86
2022-10-07,8.76
2022-10-10,8.5
2022-10-11,8.34
2022-10-12,8.26
2022-10-13,8.12
2022-10-14,8.2
2022-10-17,8.2
2022-10-18,8.31
2022-10-19,8.14
2022-10-20,8.05
2022-10-21,8.1
2022-10-24,7.58
2022-10-25,7.58
2022-10-26,7.66
2022-10-27,7.65
2022-10-28,7.35
2022-10-31,7.31
2022-11-01,7.71
2022-11-03,7.7
2022-11-04,8.1
2022-11-07,8.31
2022-11-08,8.22
2022-11-09,8.12
2022-11-10,7.99
2022-11-11,8.52
2022-11-14,8.68
2022-11-15,9.05
2022-11-16,8.97
2022-11-17,8.89
2022-11-18,8.87
2022-11-21,8.72
2022-11-22,8.59
2022-11-23,8.62
2022-11-24,8.72
2022-11-25,8.67
2022-11-28,8.59
2022-11-29,9.02
2022-11-30,9.19
2022-12-01,9.26
2022-12-02,9.28
2022-12-05,9.63
2022-12-06,9.59
2022-12-07,9.24
2022-12-08,9.57
2022-12-09,9.78
2022-12-12,9.51
2022-12-13,9.55
2022-12-14,9.57
2022-12-15,9.41
2022-12-16,9.44
2022-12-19,9.39
2022-12-20,9.23
2022-12-21,9.27
2022-12-22,9.51
2022-12-23,9.47
2022-12-28,9.63
2022-12-29,9.58
2022-12-30,9.56
2023-01-03,9.72
2023-01-04,9.99
2023-01-05,10.13
2023-01-06,10.05
2023-01-09,10.21
2023-01-10,10.13
2023-01-11,10.15
2023-01-12,10.1
2023-01-13,10.24
2023-01-16,10.21
2023-01-17,10.14
2023-01-18,10.16
2023-01-19,10.14
2023-01-20,10.37
2023-01-26,10.59
2023-01-27,10.63
2023-01-30,10.3
2023-01-31,10.21
2023-02-01,10.29
2023-02-02,10.23
2023-02-03,10.08
2023-02-06,9.85
2023-02-07,9.9
2023-02-08,9.85
2023-02-09,9.98
2023-02-10,9.78
2023-02-13,9.8
2023-02-14,9.76
2023-02-15,9.63
2023-02-16,9.68
2023-02-17,9.52
2023-02-20,9.65
2023-02-21,9.45
2023-02-22,9.4
2023-02-23,9.35
2023-02-24,9.19
2023-02-27,9.17
2023-02-28,9.14
2023-03-01,9.51
2023-03-02,9.44
2023-03-03,9.48
2023-03-06,9.45
2023-03-07,9.37
2023-03-08,9.18
2023-03-09,9.08
2023-03-10,8.86
2023-03-13,9.01
2023-03-14,8.82
2023-03-15,8.97
2023-03-16,8.83
2023-03-17,8.96
2023-03-20,8.76
2023-03-21,8.86
2023-03-22,8.94
2023-03-23,9.18
2023-03-24,9.1
2023-03-27,8.92
2023-03-28,9.05
2023-03-29,9.23
2023-03-30,9.2
2023-03-31,9.21
2023-04-03,9.25
2023-04-04,9.17
2023-04-06,9.2
2023-04-11,9.19
2023-04-12,9.15
2023-04-13,9.12
2023-04-14,9.16
2023-04-17,9.26
2023-04-18,9.21
2023-04-19,9.08
2023-04-20,9.12
2023-04-21,8.96
2023-04-24,8.92
2023-04-25,8.8
2023-04-26,8.78
2023-04-27,8.85
2023-04-28,8.87
2023-05-02,8.85
2023-05-03,8.77
2023-05-04,8.92
2023-05-05,8.94
2023-05-08,9.03
2023-05-09,8.82
2023-05-10,8.75
2023-05-11,8.73
2023-05-12,8.65
2023-05-15,8.8
2023-05-16,8.79
2023-05-17,8.64
2023-05-18,8.74
2023-05-19,8.6
2023-05-22,8.67
2023-05-23,8.58
2023-05-24,8.43
2023-05-25,8.28
2023-05-29,8.18
2023-05-30,8.19
2023-05-31,8.01
2023-06-01,8.01
2023-06-02,8.28
2023-06-05,8.34
2023-06-06,8.33
2023-06-07,8.4
2023-06-08,8.43
2023-06-09,8.47
2023-06-12,8.46
2023-06-13,8.52
2023-06-14,8.47
2023-06-15,8.65
2023-06-16,8.72
2023-06-19,8.65
2023-06-20,8.54
2023-06-21,8.37
2023-06-23,8.25
2023-06-26,8.19
2023-06-27,8.33
2023-06-28,8.3
2023-06-29,8.23
2023-06-30,8.21
2023-07-03,8.33
2023-07-04,8.36
2023-07-05,8.23
2023-07-06,8.09
2023-07-07,8.0
2023-07-10,8.03
2023-07-11,8.13
2023-07-12,8.2
2023-07-13,8.39
2023-07-14,8.4
2023-07-18,8.22
2023-07-19,8.19
2023-07-20,8.15
2023-07-21,8.2
2023-07-24,8.07
2023-07-25,8.35
2023-07-26,8.31
2023-07-27,8.38
2023-07-28,8.49
2023-07-31,8.53
2023-08-01,8.52
2023-08-02,8.31
2023-08-03,8.27
2023-08-04,8.32
2023-08-07,8.35
2023-08-08,8.13
2023-08-09,8.15
2023-08-10,8.18
2023-08-11,8.1
2023-08-14,7.97
2023-08-15,7.88
2023-08-16,7.77
2023-08-17,7.78
2023-08-18,7.64
2023-08-21,7.47
2023-08-22,7.55
2023-08-23,7.59
2023-08-24,7.72
2023-08-25,7.6
2023-08-28,7.67
2023-08-29,7.81
2023-08-30,7.78
2023-08-31,7.74
2023-09-04,7.95
2023-09-05,7.83
2023-09-06,7.83
2023-09-07,7.73
2023-09-11,7.71
2023-09-12,7.69
2023-09-13,7.67
2023-09-14,7.69
2023-09-15,7.73
2023-09-18,7.64
2023-09-19,7.66
2023-09-20,7.6
2023-09-21,7.5
2023-09-22,7.67
2023-09-25,7.55
2023-09-26,7.44
2023-09-27,7.49
2023-09-28,7.41
2023-09-29,7.55
2023-10-03,7.38
2023-10-04,7.31
2023-10-05,7.32
2023-10-06,7.42
2023-10-10,7.49
2023-10-11,7.57
2023-10-12,7.68
2023-10-13,7.52
2023-10-16,7.44
2023-10-17,7.47
2023-10-18,7.46
2023-10-19,7.26
2023-10-20,7.2
2023-10-24,7.12
2023-10-25,7.15
2023-10-26,7.19
2023-10-27,7.32
2023-10-30,7.3
2023-10-31,7.18
2023-11-01,7.15
2023-11-02,7.18
2023-11-03,7.35
2023-11-06,7.5
2023-11-07,7.35
2023-11-08,7.3
2023-11-09,7.29
2023-11-10,7.18
2023-11-13,7.28
2023-11-14,7.24
2023-11-15,7.47
2023-11-16,7.42
2023-11-17,7.24
2023-11-20,7.36
2023-11-21,7.35
2023-11-22,7.34
2023-11-23,7.43
2023-11-24,7.28
2023-11-27,7.26
2023-11-28,7.16
2023-11-29,7.02
2023-11-30,7.06
2023-12-01,6.95
2023-12-04,6.87
2023-12-05,6.75
2023-12-06,6.8
2023-12-07,6.75
2023-12-08,6.75
2023-12-11,6.69
2023-12-12,6.73
2023-12-13,6.66
2023-12-14,6.68
2023-12-15,6.82
2023-12-18,6.76
2023-12-19,6.71
2023-12-20,6.74
2023-12-21,6.75
2023-12-22,6.65
2023-12-27,6.74
2023-12-28,6.89
2023-12-29,6.91
2024-01-02,6.84
2024-01-03,6.81
2024-01-04,6.8
2024-01-05,6.78
2024-01-08,6.7
2024-01-09,6.69
2024-01-10,6.66
2024-01-11,6.71
2024-01-12,6.71
2024-01-15,6.72
2024-01-16,6.62
2024-01-17,6.38
2024-01-18,6.41
2024-01-19,6.35
2024-01-22,6.21
2024-01-23,6.33
2024-01-24,6.56
2024-01-25,6.71
2024-01-26,6.59
2024-01-29,6.63
2024-01-30,6.5
2024-01-31,6.42
2024-02-01,6.4
2024-02-02,6.42
2024-02-05,6.38
2024-02-06,6.55
2024-02-07,6.57
2024-02-08,6.51
2024-02-09,6.48
2024-02-14,6.49
2024-02-15,6.5
2024-02-16,6.61
2024-02-19,6.64
2024-02-20,6.68
2024-02-21,6.72
2024-02-22,6.88
2024-02-23,6.83
2024-02-26,6.78
2024-02-27,6.83
2024-02-28,6.76
2024-02-29,6.73
2024-03-01,6.78
2024-03-04,6.83
2024-03-05,6.7
2024-03-06,6.79
2024-03-07,6.74
2024-03-08,6.79
2024-03-11,6.81
2024-03-12,6.92
2024-03-13,6.95
2024-03-14,6.89
2024-03-15,6.79
2024-03-18,6.8
2024-03-19,6.73
2024-03-20,6.74
2024-03-21,6.83
2024-03-22,6.72
2024-03-25,6.74
2024-03-26,6.76
2024-03-27,6.67
2024-03-28,6.74
2024-04-02,6.84
2024-04-03,6.79
2024-04-05,6.76
2024-04-08,6.84
2024-04-09,6.87
2024-04-10,6.98
2024-04-11,7.01
2024-04-12,6.88
2024-04-15,6.85
2024-04-16,6.74
2024-04-17,6.75
2024-04-18,6.77
2024-04-19,6.72
2024-04-22,6.79
2024-04-23,6.88
2024-04-24,7.0
2024-04-25,7.05
2024-04-26,7.16
2024-04-29,7.16
2024-04-30,7.16
2024-05-02,7.31
2024-05-03,7.36
2024-05-06,7.42
2024-05-07,7.33
2024-05-08,7.29
2024-05-09,7.38
2024-05-10,7.54
2024-05-13,7.6
2024-05-14,7.58
2024-05-16,7.63
2024-05-17,7.71
2024-05-20,7.74
2024-05-21,7.62
2024-05-22,7.61
2024-05-23,7.52
2024-05-24,7.47
2024-05-27,7.56
2024-05-28,7.58
2024-05-29,7.5
2024-05-30,7.42
2024-05-31,7.39
2024-06-03,7.47
2024-06-04,7.48
2024-06-05,7.46
2024-06-06,7.5
2024-06-07,7.49
2024-06-11,7.43
2024-06-12,7.4
2024-06-13,7.47
2024-06-14,7.42
2024-06-17,7.38
2024-06-18,7.4
2024-06-19,7.55
2024-06-20,7.54
2024-06-21,7.44
2024-06-24,7.41
2024-06-25,7.46
2024-06-26,7.45
2024-06-27,7.33
2024-06-28,7.37
2024-07-02,7.4
2024-07-03,7.49
2024-07-04,7.52
2024-07-05,7.45
2024-07-08,7.42
2024-07-09,7.41
2024-07-10,7.37
2024-07-11,7.47
2024-07-12,7.58
2024-07-15,7.49
2024-07-16,7.39
2024-07-17,7.32
2024-07-18,7.33
2024-07-19,7.22
2024-07-22,7.3
2024-07-23,7.23
2024-07-24,7.17
2024-07-25,7.03
2024-07-26,7.02
2024-07-29,7.1
2024-07-30,7.0
2024-07-31,7.11
2024-08-01,7.07
2024-08-02,6.96
2024-08-05,6.85
2024-08-06,6.79
2024-08-07,6.86
2024-08-08,6.87
2024-08-09,6.92
2024-08-12,6.91
2024-08-13,6.95
2024-08-14,6.93
2024-08-15,6.95
2024-08-16,7.07
2024-08-19,7.11
2024-08-20,7.07
2024-08-21,7.0
2024-08-22,7.06
2024-08-23,7.08
2024-08-26,7.11
2024-08-27,7.13
2024-08-28,7.06
2024-08-29,7.1
2024-08-30,7.19
2024-09-02,7.11
2024-09-03,7.06
2024-09-04,7.01
2024-09-05,6.99
2024-09-09,6.86
2024-09-10,6.91
2024-09-11,6.85
2024-09-12,6.91
2024-09-13,6.95
2024-09-16,6.96
2024-09-17,7.03
2024-09-19,7.17
2024-09-20,7.23
2024-09-23,7.26
2024-09-24,7.55
2024-09-25,7.6
2024-09-26,7.89
2024-09-27,8.13
2024-09-30,8.35
2024-10-02,8.75
2024-10-03,8.64
2024-10-04,8.86
2024-10-07,8.95
2024-10-08,8.32
2024-10-09,8.18
2024-10-10,8.41
2024-10-14,8.35
2024-10-15,8.11
2024-10-16,8.12
2024-10-17,8.05
2024-10-18,8.21
2024-10-21,8.11
2024-10-22,8.15
2024-10-23,8.16
2024-10-24,8.11
2024-10-25,8.09
2024-10-28,8.08
2024-10-29,8.08
2024-10-30,7.97
2024-10-31,7.96
2024-11-01,8.04
2024-11-04,8.04
2024-11-05,8.14
2024-11-06,8.02
2024-11-07,8.14
2024-11-08,8.05
2024-11-11,7.92
2024-11-12,7.75
2024-11-13,7.74
2024-11-14,7.63
2024-11-15,7.64
2024-11-18,7.68
2024-11-19,7.69
2024-11-20,7.71
2024-11-21,7.67
2024-11-22,7.55
2024-11-25,7.55
2024-11-26,7.53
2024-11-27,7.63
2024-11-28,7.56
2024-11-29,7.57
2024-12-02,7.59
2024-12-03,7.67
2024-12-04,7.7
2024-12-05,7.65
2024-12-06,7.74
2024-12-09,7.87
2024-12-10,7.79
2024-12-11,7.8
2024-12-12,7.85
2024-12-13,7.75
2024-12-16,7.74
2024-12-17,7.71
2024-12-18,7.73
2024-12-19,7.68
2024-12-20,7.62
2024-12-23,7.67
2024-12-24,7.74
2024-12-27,7.72
2024-12-30,7.72
2024-12-31,7.73
2025-01-02,7.62
2025-01-03,7.64
2025-01-06,7.62
2025-01-07,7.52
2025-01-08,7.48
2025-01-09,7.45
2025-01-10,7.37
2025-01-13,7.35
2025-01-14,7.45
2025-01-15,7.48
2025-01-16,7.53
2025-01-17,7.54
2025-01-20,7.6
2025-01-21,7.65
2025-01-22,7.61
2025-01-23,7.61
2025-01-24,7.68
2025-01-27,7.69
2025-01-28,7.7
2025-02-03,7.69
2025-02-04,7.82
2025-02-05,7.79
2025-02-06,7.86
2025-02-07,7.93
2025-02-10,8.05
2025-02-11,7.96
2025-02-12,8.09
2025-02-13,8.16
2025-02-14,8.41
2025-02-17,8.43
2025-02-18,8.57
2025-02-19,8.55
2025-02-20,8.4
2025-02-21,8.62
2025-02-24,8.51
2025-02-25,8.4
2025-02-26,8.61
2025-02-27,8.56
2025-02-28,8.35
2025-03-03,8.37
2025-03-04,8.35
2025-03-05,8.51
2025-03-06,8.65
2025-03-07,8.63
2025-03-10,8.46
2025-03-11,8.47
2025-03-12,8.4
2025-03-13,8.38
2025-03-14,8.55
2025-03-17,8.6
2025-03-18,8.81
2025-03-19,8.83
2025-03-20,8.67
2025-03-21,8.47
2025-03-24,8.55
2025-03-25,8.34
2025-03-26,8.39
2025-03-27,8.48
2025-03-28,8.45
2025-03-31,8.36
2025-04-01,8.43
2025-04-02,8.44
2025-04-03,8.34
2025-04-07,7.19
2025-04-08,7.33
2025-04-09,7.45
2025-04-10,7.57
2025-04-11,7.69
2025-04-14,7.83
2025-04-15,7.86
2025-04-16,7.68
2025-04-17,7.79
2025-04-22,7.91
2025-04-23,8.05
2025-04-24,8.06
2025-04-25,8.04
2025-04-28,8.09
2025-04-29,8.12
2025-04-30,8.13
2025-05-02,8.27
2025-05-06,8.31
2025-05-07,8.23
2025-05-08,8.28
2025-05-09,8.3
2025-05-12,8.44
2025-05-13,8.28
2025-05-14,8.45
2025-05-15,8.39
2025-05-16,8.36
2025-05-19,8.39
2025-05-20,8.52
2025-05-21,8.55
2025-05-22,8.48
2025-05-23,8.5
2025-05-26,8.38
2025-05-27,8.45
2025-05-28,8.43
2025-05-29,8.54
2025-05-30,8.47
2025-06-02,8.43
2025-06-03,8.57
2025-06-04,8.75
2025-06-05,8.76
2025-06-06,8.78
2025-06-09,8.99
2025-06-10,9.03
2025-06-11,9.07
2025-06-12,9.08
2025-06-13,9.0
2025-06-16,9.0
2025-06-17,8.86
2025-06-18,8.82
2025-06-19,8.64
2025-06-20,8.7
2025-06-23,8.77
2025-06-24,8.93
2025-06-25,8.97
2025-06-26,8.87
2025-06-27,8.83
2025-06-30,8.81
2025-07-02,8.86
2025-07-03,8.94
2025-07-04,8.98
2025-07-07,8.91
2025-07-08,8.94
2025-07-09,8.94
2025-07-10,8.91
2025-07-11,8.94
2025-07-14,9.0
2025-07-15,9.21
2025-07-16,9.21
2025-07-17,9.36
2025-07-18,9.47
2025-07-21,9.48
2025-07-22,9.51
2025-07-23,9.54
2025-07-24,9.64
2025-07-25,9.56
2025-07-28,9.73
2025-07-29,9.85
2025-07-30,9.71
2025-07-31,9.6
2025-08-01,9.42
2025-08-04,9.5
2025-08-05,9.72
2025-08-06,9.75
2025-08-07,9.63
2025-08-08,9.58
2025-08-11,9.6
2025-08-12,9.57
2025-08-13,9.9
2025-08-14,9.88
2025-08-15,9.93
2025-08-18,9.94
2025-08-19,9.89
2025-08-20,9.74
2025-08-21,9.83
2025-08-22,9.94
2025-08-25,10.1
2025-08-26,9.97
2025-08-27,9.72
2025-08-28,9.62
2025-08-29,9.78
2025-09-01,10.18
2025-09-02,10.16
2025-09-03,10.19
2025-09-04,9.93
2025-09-05,10.18
2025-09-08,10.26
2025-09-09,10.33
2025-09-10,10.38
2025-09-11,10.3
2025-09-12,10.35
2025-09-15,10.39
2025-09-16,10.33
2025-09-17,10.37
2025-09-18,10.32
2025-09-19,10.18
2025-09-22,10.17
2025-09-23,10.06
2025-09-24,10.11
2025-09-25,10.1
2025-09-26,9.94
2025-09-29,10.09
2025-09-30,10.21
2025-10-02,10.37
2025-10-03,10.34
2025-10-06,10.35
2025-10-08,10.38
2025-10-09,10.16
2025-10-10,9.97
2025-10-13,9.82
2025-10-14,9.6
2025-10-15,9.79
2025-10-16,9.87
2025-10-17,9.64
2025-10-20,9.76
2025-10-21,9.76
2025-10-22,9.65
2025-10-23,9.63
2025-10-24,9.67
2025-10-27,9.76
2025-10-28,9.69
2025-10-30,9.67
2025-10-31,9.66
2025-11-03,9.74
2025-11-04,9.58
2025-11-05,9.62
2025-11-06,9.8
2025-11-07,9.65
2025-11-10,9.78
2025-11-11,9.77
2025-11-12,9.86
2025-11-13,10.02
2025-11-14,9.87
2025-11-17,9.79
2025-11-18,9.62
2025-11-19,9.59
2025-11-20,9.64
2025-11-21,9.33
2025-11-24,9.55
2025-11-25,9.6
2025-11-26,9.64
2025-11-27,9.64
2025-11-28,9.6
2025-12-01,9.64
2025-12-02,9.61
2025-12-03,9.49
2025-12-04,9.6
2025-12-05,9.63
2025-12-08,9.45
2025-12-09,9.37
2025-12-10,9.4
2025-12-11,9.39
2025-12-12,9.52
2025-12-15,9.34
2025-12-16,9.23
2025-12-17,9.29
2025-12-18,9.35
2025-12-19,9.47
2025-12-22,9.46
2025-12-23,9.45
2025-12-24,9.44
2025-12-29,9.33
2025-12-30,9.34
2025-12-31,9.26
2026-01-02,9.46
2026-01-05,9.61
2026-01-06,9.75
2026-01-07,9.82
2026-01-08,9.73
2026-01-09,9.77
2026-01-12,9.87
2026-01-13,10.03
2026-01-14,10.08
2026-01-15,10.02
2026-01-16,9.98
2026-01-19,9.8
2026-01-20,9.74
2026-01-21,9.78
2026-01-22,9.72
2026-01-23,9.8
2026-01-26,9.76
2026-01-27,9.84
2026-01-28,10.1
2026-01-29,10.12
2026-01-30,9.88
2026-02-02,9.62
2026-02-03,9.61
2026-02-04,9.62
2026-02-05,9.62
2026-02-06,9.5
2026-02-09,9.7
2026-02-10,9.77
2026-02-11,9.77
2026-02-12,9.71
2026-02-13,9.58
2026-02-16,9.61
2026-02-20,9.57
2026-02-23,9.78
2026-02-24,9.54
2026-02-25,9.63
2026-02-26,9.42
2026-02-27,9.52
2026-03-02,9.29
2026-03-03,9.14
2026-03-04,8.96
2026-03-05,8.98
